Topic_no,Keywords,Contrib,System,Text
3,"commit, transaction, call, snapshot, create, check, update, object, close, process, cache, handle, release, crash, bug, failure, set, maysamyabandeh_fbshipit, patch, optimization",0.1264,conscrypt,"Allow beginHandshake() when a handshake is in process. (#293) The documentation for beginHandshake() says that IllegalStateException is thrown if the client/server mode hasnt been set, and its reported that the OpenJDK implementation and previous Android releases both allowed calling beginHandshake() when a handshake is in progress. Since beginHandshake() is documented as being non-blocking, this should be safe. This fixes"
,,0.0818,frostwire,[android] long running Finger was causing way too many ANRs. build 395/
,,0.0804,frostwire,[android] added try-catch in Peer#finger/[android] long running Finger was causing way too many ANRs. build 395/
,,0.0798,frostwire,[android] long running Finger was causing way too many ANRs. build 395/
,,0.08,frostwire,[common] dont create StringBuilder unless you need it Thanks Logger methods now support optional parameter to display thread and caller method stack trace info/
,,0.0652,frostwire,[android] NPE issue with FWVibrator/
,,0.0588,javacpp,Initial commit/
,,0.0673,javacpp,Initial commit/
,,0.063,javacpp,Initial commit/
,,0.0673,javacpp,Initial commit/
,,0.0673,jna,fulfill hashCode contract for Function git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0586,jna,[#384] Make jna.nosys=true default Closes:
,,0.0764,jna,Ensure inherited structure fields are properly ordered git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0738,jna,Fix issue# 68 File monitor thread terminates on any removeWatch call. git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0636,jna,"Check entire linux version, not just last digit git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/"
,,0.0689,jna,fix struct layout cacheing in Union/cache structure layout results/
,,0.066,jna,Add encryption and decryption functions to Advapi32/
,,0.079,jna,Third attempt at fixing Netapi32Util.getDomainTrusts()./Second attempt at fixing the crash in Netapi32Util. This time we change the definition of Netapi32.DsEnumerateDomainTrusts. Crash is still not happening and this fix is more likely to be correct./
,,0.063,jna,Revert further duplicated changes./
,,0.0652,jna,Add encryption and decryption helpers to Advapi32Util/
