Topic_no,Keywords,Contrib,System,Text
12,"dcps_transport, transport_framework, message, cpp, transport, inl_dds, dcps, transport_simpletcp, fix, change, reader, participant, writer, update, time, add, send, task, security, topic",0.066,frostwire,"[desktop] ignore mplauer VDecoder init failed message, nothing we can do/"
,,0.0653,frostwire,"[all] after so much time, it does not make sense to have a dedicated package for the single class Logger/"
,,0.0634,frostwire,"[all] after so much time, it does not make sense to have a dedicated package for the single class Logger/"
,,0.063,frostwire,[desktop] azureus dead code cleanup/
,,0.0673,frostwire,[desktop] azureus dead code cleanup/
,,0.0621,frostwire,[desktop] enforce immutability where possible/
,,0.0643,frostwire,[desktop] enforce immutability where possible/
,,0.063,javacpp,Initial commit/
,,0.0616,jna,avoid negative interactions with system install of JNA/
,,0.0664,jna,add test for GetLastError interception/
,,0.0652,jna,removed some warnings/
,,0.0775,jna,"Make Netapi32Utils.getUserInfo(String,String) work. Netapi32Utils.getUserInfo was ignoring the parameter for the domain name, which caused it to fail when the ""domain"" name was not actually a domain controller. On fixing that, I got an error about the SID being in an invalid format. It seems like JNAs ""PSID"" is actually just the SID, so to get PSID you have to use ""PSID.ByReference"". This is bound to confuse someone else in the future so it might be worth renaming PSID to SID?/Making fields on USER_INFO_23 public so that it might actually be possible to use it/"
,,0.0652,jna,removed some warnings/
,,0.0625,jna,restored because of lost source code/some changes regarding typelib/
,,0.0911,jna,"Thread Implementation that runs a Windows Message Loop This is intended to be used in conjunction with APIs, that need a spinning message loop. One example for this are the DDE functions, that can only be used if a message loop is present./"
,,0.0769,jna,"REFIID in MSDN is defined as IID &, and IID is defined as GUID. Not sure why all of these had REFIID.ByValue, as it a) doesnt work b) crashes the JVM with invalid memory access/"
,,0.0713,jna,"REFIID in MSDN is defined as IID &, and IID is defined as GUID. Not sure why all of these had REFIID.ByValue, as it a) doesnt work b) crashes the JVM with invalid memory access/"
,,0.0673,OpenDDS,Mon Sep 11 07:13:48 UTC 2006 Yan Dai Sep 8 06:19:22 UTC 2006 Yan Dai Sep 7 06:59:35 UTC 2006 Yan Dai Aug 11 18:13:54 UTC 2006 Yan Dai
,,0.4315,OpenDDS,Fri Dec 8 22:31:28 UTC 2006 Ciju John The DataWriter & DataReader Listener now have an additional callback API on_connection_deleted. This gets invoked when the assiciated connection gets closed. This patch was contributed by Yan Dai. * dds/DCPS/DataReaderImpl.h: * dds/DCPS/DataReaderImpl.cpp: * dds/DCPS/DataWriterImpl.h: * dds/DCPS/DataWriterImpl.cpp: * dds/DCPS/transport/framework/DataLink.h: * dds/DCPS/transport/framework/DataLink.cpp: * dds/DCPS/transport/simpleTCP/SimpleTcpConnection.cpp: * dds/DdsDcpsPublication.idl: * dds/DdsDcpsSubscription.idl: Add new Listner callback on_connection_deleted. * DevGuideExamples/DDS/Messenger/DataReaderListener.h: * DevGuideExamples/DDS/Messenger/DataReaderListener.cpp: * tests/DCPS/FooTest3_0/DataWriterListener.h: * tests/DCPS/FooTest3_0/DataWriterListener.cpp: * tests/DCPS/FooTest4_0/DataReaderListener.h: * tests/DCPS/FooTest4_0/DataReaderListener.cpp: * tests/DCPS/FooTest5/DataReaderListener.h: * tests/DCPS/FooTest5/DataReaderListener.cpp: * tests/DCPS/LivelinessTest/DataReaderListener.h: * tests/DCPS/LivelinessTest/DataReaderListener.cpp: * tests/DCPS/MultiTopicTest/DataReaderListener.h: * tests/DCPS/MultiTopicTest/DataReaderListener.cpp: * tests/DCPS/Reconnect/DataReaderListener.h: * tests/DCPS/Reconnect/DataReaderListener.cpp: * tests/DCPS/Reconnect/DataWriterListener.h: * tests/DCPS/Reconnect/DataWriterListener.cpp: * tests/DCPS/Reconnect/publisher.cpp: * tests/DCPS/Reconnect/run_test.pl: The concrete Listeners needs to implement the new on_connection_deleted method. The reconnect test restart_pub tests the the new connection closure callback. * dds/DCPS/transport/simpleTCP/SimpleTcpTransport.cpp: Cleaning up debugging messages./
