Topic_no,Keywords,Contrib,System,Text
6,"option, summary, level, test_plan, log, reviewer, run, compaction, review, write, differential_revision, output, statistic, make, stat, read, compression, rate, number, rocksdb",0.0677,frostwire,"[android] MediaScanner log output less verbose, more relevant output not lost/"
,,0.0599,jna,add library open options/
,,0.0828,jna,fix missing import/Add a little explanatory info to balloon tips demo/
,,0.1232,OpenDDS,Make number of sleeps and sleep time configurable and broke out argument processing into a parse_args function. Set subscribers DCPSPendingTimeout equal to the sleep time it will use to allow it enough time to process the last message after its last sleep/
,,0.0764,OpenDDS,"Timeout writes not an error, dont log as error when logging is turned on/"
,,0.0625,OpenDDS,Slight additions/modifications to TransientLocalTest to make debugging easier./
,,0.063,OpenDDS,fix logging for wchar builds/
,,0.0645,OpenDDS,More plain pointer to unique_ptr refactor/Add new DCPSMonitor configuration option to initialize monitor functionality. Fix bug in DCPSRTISerialization command line option./
,,0.0639,OpenDDS,DataReaderImpl: print reason for no data return/
,,0.0621,OpenDDS,Refactor Hex Data Printing/
,,0.0639,OpenDDS,Fixing FORWARD_NULL issue/
,,0.0776,pljava,Fixed signed/unsigned warnings/Fixed signed/unsigned warnings/Rewrite of fence mechanism/
,,0.0577,realm-java,Added testcase for limit argument/
,,0.0686,realm-java,Asset file as an initial dataset (#2692)/
,,0.0566,realm-java,Run code formatter over all code (#4351)/
,,0.1543,rocksdb,"Add support to specify the number of shards for the Block cache. By default, the block cache is sharded into 16 parts. Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision:"
,,0.1526,rocksdb,"Add support to specify the number of shards for the Block cache. By default, the block cache is sharded into 16 parts. Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision:"
,,0.0903,rocksdb,add zlib compression Summary: add zlib compression Test Plan: Will add more testcases Reviewers: dhruba Reviewed By: dhruba Differential Revision:
,,0.1009,rocksdb,add bzip2 compression Summary: add bzip2 compression Test Plan: testcases in table_test Reviewers: dhruba Reviewed By: dhruba Differential Revision: zlib compression Summary: add zlib compression Test Plan: Will add more testcases Reviewers: dhruba Reviewed By: dhruba Differential Revision:
,,0.2316,rocksdb,"Introduce a new option disableDataSync for opening the database. If this is set to true, then the data written to newly created data files are not sycned to disk, instead depend on the OS to flush dirty data to stable storage. This option is good for bulk Test Plan: manual tests Task ID: Blame Rev: Differential Revision: flush interface to DB Summary: as subject. The flush will flush everything in the db. Test Plan: new test in db_test.cc Reviewers: dhruba Reviewed By: dhruba Differential Revision: disable WAL option Summary: add disable WAL option Test Plan: new testcase in db_test.cc Reviewers: dhruba Reviewed By: dhruba Differential Revision: some variables configurable for each db instance Summary: Make configurable targetFileSize, targetFileSizeMultiplier, maxBytesForLevelBase, maxBytesForLevelMultiplier, expandedCompactionFactor, maxGrandParentOverlapFactor Test Plan: N/A Reviewers: dhruba Reviewed By: dhruba Differential Revision: log message when we are throttling writes. Summary: Added option to specify the number of keys that we want to overwrite in the benchmark. Task ID: Blame Rev: Test Plan: Revert Plan: Reviewers: adsharma CC: sc Differential Revision:"
,,0.4394,rocksdb,"Make Leveldb save data into HDFS files. You have to set USE_HDFS in your environment variable to compile leveldb with HDFS support. Test Plan: Run benchmark. Differential Revision: log message when we are throttling writes. Summary: Added option to specify the number of keys that we want to overwrite in the benchmark. Task ID: Blame Rev: Test Plan: Revert Plan: Reviewers: adsharma CC: sc Differential Revision: table-cache size bug, gather table-cache statistics and prevent readahead done by fs. Summary: Summary: The db_bench test was not using the specified value for the max-file-open. Fixed. The fs readhead is switched off. Gather statistics about the table cache and print it out at the end of the tets run. Test Plan: Revert Plan: Reviewers: adsharma, sc Reviewed By: adsharma Differential Revision: from db_bench. If bufferedio 0, then the read code path clears the OS page cache after the IO is completed. The default remains as bufferedio=1 Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision: to make the benchmark issue a large number of IOs. This is helpful to populate many gigabytes of data for benchmarking at scale. Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision: to switch on checksum verification from benchmark. Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision: support to specify the number of shards for the Block cache. By default, the block cache is sharded into 16 parts. Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision: arcdiff. Summary: Task ID: Blame Rev: Test Plan: Revert Plan: Differential Revision:"
,,0.1479,rocksdb,"Fix table-cache size bug, gather table-cache statistics and prevent readahead done by fs. Summary: Summary: The db_bench test was not using the specified value for the max-file-open. Fixed. The fs readhead is switched off. Gather statistics about the table cache and print it out at the end of the tets run. Test Plan: Revert Plan: Reviewers: adsharma, sc Reviewed By: adsharma Differential Revision:"
,,0.1584,rocksdb,fix compile warning Summary: as subject Test Plan: compile Reviewers: dhruba Reviewed By: dhruba Differential Revision: bzip2 compression Summary: add bzip2 compression Test Plan: testcases in table_test Reviewers: dhruba Reviewed By: dhruba Differential Revision: zlib compression Summary: add zlib compression Test Plan: Will add more testcases Reviewers: dhruba Reviewed By: dhruba Differential Revision:
,,0.1269,rocksdb,"Fix all warnings generated by option to the compiler. Summary: The default compilation process now uses ""-Wall"" to compile. Fix all compilation error generated by gcc. Test Plan: make all check Reviewers: heyongqiang, emayanke, sheki Reviewed By: heyongqiang CC: MarkCallaghan Differential Revision:"
,,0.1479,rocksdb,Clean up compiler warnings generated by option. Summary: Clean up compiler warnings generated by option. make clean all OPT=-Wall This is a pre-requisite before making a new release. Test Plan: compile and run unit tests Reviewers: heyongqiang Reviewed By: heyongqiang Differential Revision:
,,0.073,rocksdb,merge 1.5 Summary: as subject Test Plan: db_test table_test Reviewers: dhruba/
,,0.276,rocksdb,"Print the block cache size in the LOG. Summary: Print the block cache size in the LOG. Test Plan: run db_bench and look at LOG. This is helpful while I was debugging one use-case. Reviewers: heyongqiang, MarkCallaghan Reviewed By: heyongqiang Differential Revision: sharding of the block cache is limited to 2*20 pieces. Summary: The numbers of shards that the block cache is divided into is configurable. However, if the user specifies that he/she wants the block cache to be divided into more than 2**20 pieces, then the system will rey to allocate a huge array of that size) that could fail. It is better to limit the sharding of the block cache to an upper bound. The default sharding is 16 shards (i.e. 2**4) and the maximum is now 2 million shards (i.e. 2**20). Also, fixed a bug with the LRUCache where the numShardBits should be a private member of the LRUCache object rather than a static variable. Test Plan: run db_bench with Task ID: Blame Rev: Reviewers: heyongqiang Reviewed By: heyongqiang Differential Revision:"
