Topic_no,Keywords,Contrib,System,Text
7,"add, fix, change, type, check, field, realm, update, support, exception, remove, throw, internal, null, string, object, core, realmresult, annotation_processor, empty",0.0755,conscrypt,Invert pinning API name The pinning API used a negative name for the API which made it difficult to reason about logically. Change them to positive names so the returned booleans dont need to be inverted in my head. Change-Id: Iad89d9cec33b3ef27e80a3344a5b23dec023d636/
,,0.0859,conscrypt,Invert pinning API name The pinning API used a negative name for the API which made it difficult to reason about logically. Change them to positive names so the returned booleans dont need to be inverted in my head. Change-Id: Iad89d9cec33b3ef27e80a3344a5b23dec023d636/
,,0.0842,conscrypt,Invert pinning API name The pinning API used a negative name for the API which made it difficult to reason about logically. Change them to positive names so the returned booleans dont need to be inverted in my head. Change-Id: Iad89d9cec33b3ef27e80a3344a5b23dec023d636/
,,0.0726,conscrypt,"Use a serialization proxy for DH keys Since DHPrivateKey and DHPublicKey uses a lock to determine when to fetch the key parameters, we need to have some way for the field to be final. Using a serialization proxy makes that safe. Change-Id: Ifac7330fa35f0dc13313c806efacffbd293c6f85/"
,,0.1595,conscrypt,"OpenSSLX509Certificate: use OID if alg name unavailable If we cannot map the signature OID type to a canonical name, then we should try to get an instance of the signature type using the OID. Additionally, we should return the OID for the instead of null. Bug: 22365511 Change-Id: I1ebf48667cf720ee5c7751667601eec2f6f8ec91/Revert ""OpenSSLX509Certificate: mark mContext as transient"" This reverts commit 998fbfcd4729ee2e196ed17106f76de93f33d7f0. Missing the test class. Change-Id: I426680f74c4f3ebeb42abd80ebfdba469247c348/"
,,0.12,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes"
,,0.1181,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes"
,,0.2032,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./Add error-prone and fix all the errors (#146)/"
,,0.2111,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./"
,,0.2111,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./"
,,0.1161,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes"
,,0.2128,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./"
,,0.2094,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./"
,,0.2151,conscrypt,"Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./Create Doclet for public API docs This allows us to use to prevent a class from showing up in the public API documentation./"
,,0.1806,conscrypt,Adding all factory methods for engine socket. (#192) Also properly throwing SSLHandshakeException in some cases. Fixes top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1254,conscrypt,"Add additional aliases. These aliases are provided by Bouncy Castle for these algorithms, so were adding them as well so that anyone using them can get the Conscrypt versions without having to change their code./Locking down public APIs (#157) Tried to be as aggressive as I could, so this probably deserves a fairly thorough review. I left most of OpenSSLSocketImpl public, because I think its needed by a few external projects. I also did some cleanup work to get rid of a bunch of compiler warnings that we seem to have accumulated. Fixes"
,,0.2264,conscrypt,"Allow localhost as an SNI hostname. (#475) As an exception to the normal rule that you cant have an SNI hostname without dots, localhost is a fine hostname for SNI./Disallow invalid SNI hostnames in setHostname(). (#470) The code that sets the SNI value on the connection checks for impl.getUseSni() && AddressUtils.isValidSniHostname(hostname) which is good for hostnames that were supplied as the hostname to connect to, since they may or may not be valid for SNI, but means that if you set an invalid hostname with setHostname() it will just silently be omitted from the connection and no SNI extension will be included in the handshake. Better to reject the hostname immediately. Also disallow hostnames with trailing dots, which arent legal SNI hostnames per RFC 6066. Also disallow null bytes./"
,,0.0643,frostwire,"[desktop] Using new API for sc, no more recursion/"
,,0.0639,frostwire,[android] MusicViewHolder optional mParentId field. list_item_image refactor/
,,0.1228,frostwire,[android] fix infinite recursion in Debug#hasContext due to self reference field/[android] Debug log output Not having this is time consuming as many exceptions are ignored and it might just be the context verifier throwing an exception that doesnt get printed by anybody/[android] dont check Boolean/[android] avoid infinite recursion checking enums for Context Leaks/[android] added method to detect all activities that should not be done in the main thread/
,,0.0673,frostwire,[android] FileListAdapter.initCheckableGridImageView throws cleanup/
,,0.0818,javacpp,* Provide `BytePointer` with value getters and setters for primitive types other than `byte` to facilitate unaligned memory accesses/
,,0.0713,javacpp,"* Let users bundle arbitrary resources, have them extracted in cache, and used as `include` or `link` paths (pull"
,,0.071,javacpp,"* Add `Parser` support for `_Bool`, `_Complex`, `_Imaginary`, `complex`, `imaginary` types from C99/"
,,0.0933,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0975,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0933,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.1017,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0912,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0566,jna,Many many updates. Merge from gcc and then some./
,,0.0912,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0933,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0975,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0912,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0933,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0912,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0933,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0933,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0975,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0975,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.1017,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0954,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0975,jna,Pulled in libffi from gcc trunk. Fixed build and install for standalone use./
,,0.0665,jna,fix struct layout cacheing in Union/cache structure layout results/fix JIRA issue 188/
,,0.114,jna,"updated ""Promote float varargs to double"" bug fix/Promote float varargs to double/"
,,0.0756,jna,structure alignment fixes for ARM/fixed tests related to 64-bit alignment/down to 24 failures (4 crashes) on w32ce-arm/w32ce-arm library load on wince 5 (WM6.1)/
,,0.1157,jna,"updated ""Promote float varargs to double"" bug fix/Promote float varargs to double/Apply generic definitions wherever applicable/"
,,0.066,jna,Add GetDriveType() to Kernerl32 examples. Patch by Marc Strapetz. git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0776,jna,More changes based on feedback * Converted char to byte for UCHAR * Made Privilege implement Closeable/
,,0.0621,jna,GetLogicalProcessorInformation and associated structs/
,,0.0618,jna,Added Shell32.SHGetKnownFolderPath and corresponding constants/
,,0.0883,jna,Fixing the DOMAIN_CONTROLLER_INFO structure. It was missing a field declaration. This should fix the getDC method and unit test/Fixing null values in first domain trust array entry/address issue
,,0.0786,jna,Fixed bug in WinspoolUtil.getPrinterInfo1() and WinspoolUtil.getPrinterInfo4() where the first elements fields was never populated/
,,0.0599,jna,some changes for typelib/some changes/
,,0.0731,jna,"Fix variant constructors, add a test that makes sure they now longer throw immediately/"
,,0.0577,jna,some changes to find issue with JNA 4/
,,0.0664,OpenDDS,ChangeLogTag:Mon Dec 19 09:43:03 MST 2005 Trevor Fields
,,0.0686,OpenDDS,Tue Oct 25 17:26:38 MST 2005 Trevor Fields
,,0.063,OpenDDS,Thu Nov 17 06:23:48 MST 2005 Scott Harris
,,0.0686,OpenDDS,ChangeLogTag:Fri Dec 16 01:03:41 MST 2005 Trevor Fields Dec 9 16:57:17 USMST 2005 Yan Dai
,,0.0686,OpenDDS,Thu Dec 15 10:08:28 USMST 2005 Yan Dai Dec 09 15:22:38 MST 2005 Trevor Fields
,,0.0686,OpenDDS,Thu Dec 15 10:08:28 USMST 2005 Yan Dai Dec 09 15:22:38 MST 2005 Trevor Fields
,,0.0838,OpenDDS,Thu Dec 15 10:08:28 USMST 2005 Yan Dai Dec 09 15:22:38 MST 2005 Trevor Fields Nov 30 10:00:19 MST 2005 Trevor Fields Oct 25 15:22:28 MST 2005 Trevor Fields Sun Oct 23 16:19:14 MST 2005 Trevor Fields
,,0.2253,OpenDDS,"Tue Jul 26 19:06:14 UTC 2011 Phil Mesnier * dds/idl/be_global.h: * dds/idl/be_global.cpp: * dds/idl/be_produce.cpp: * dds/idl/dds_visitor.cpp: * dds/idl/wireshark_generator.h: * dds/idl/wireshark_generator.cpp: Added generator of wireshark dissector configuration files. To run, add ""-Gws"" to the opendds_idl command line. Running on yields in the local directory. This *_ws.ini file can then be used by the wireshark dissector to process sample data messages. * tools/dissector/giop_base.h: * tools/dissector/giop_base.cpp: * tools/dissector/packet-datawriter.h: * tools/dissector/packet-datawriter.cpp: * tools/dissector/packet-opendds.h: * tools/dissector/packet-opendds.cpp: * tools/dissector/packet-repo.h: * tools/dissector/packet-repo.cpp: Fixed a couple of compiler warnings. Added decomposition of content filter ID values, enabled the parsing of inforepo messages without first storing the inforepo ior in ""IOR.txt"" for wireshark. * tools/dissector/sample_dissector.h: * tools/dissector/sample_dissector.cpp: * tools/dissector/sample_manager.h: * tools/dissector/sample_manager.cpp: Added ""CORBA::<typename>"" as an alternative basic type id for parsing. The idl compiler emits C++ mapped types rather than the original CORBA IDL type name for predefined types. User specified types are used as-is. Also, translations between string types were simplified, favoring std::string where ever posible./"
,,0.066,OpenDDS,Fri Aug 9 22:04:45 UTC 2013 Phillip LaBanca
,,0.0686,OpenDDS,ChangeLogTag: Thu Dec 18 17:18:55 UTC 2014 Justin Wilson
,,0.0677,OpenDDS,"Added option to opendds_idl, renamed to to distinguish/"
,,0.0783,OpenDDS,"opendds_idl: rename existing ""FACE"" functionality to ""FACE TS"", continued adding support for specialized language mappings (with FACE C++ being the first one)./Added option to opendds_idl, renamed to to distinguish/"
,,0.0865,OpenDDS,ChangeLogTag: Fri Feb 6 21:12:24 UTC 2015 Adam Mitz Jan 20 19:11:12 UTC 2015 Justin Wilson Jan 19 15:54:56 UTC 2015 Justin Wilson
,,0.0686,OpenDDS,ChangeLogTag: Fri Feb 6 18:51:05 UTC 2015 Adam Mitz Jan 22 23:11:40 UTC 2015 Justin Wilson
,,0.0833,OpenDDS,Initial pass at converting all std::set to OPENDDS_SET(_CMP)/ChangeLogTag: Wed Feb 25 23:20:10 UTC 2015 Adam Mitz Jan 22 23:15:46 UTC 2015 Justin Wilson Jan 5 18:55:31 UTC 2015 Justin Wilson
,,0.0891,OpenDDS,Added support for write ITL in opendds_idl. Added support for reading ITL in Wireshark dissector./
,,0.0872,OpenDDS,Added support for write ITL in opendds_idl. Added support for reading ITL in Wireshark dissector./
,,0.0987,OpenDDS,Added support for write ITL in opendds_idl. Added support for reading ITL in Wireshark dissector./
,,0.0872,OpenDDS,Added support for write ITL in opendds_idl. Added support for reading ITL in Wireshark dissector./
,,0.0929,OpenDDS,Added support for write ITL in opendds_idl. Added support for reading ITL in Wireshark dissector./
,,0.071,OpenDDS,Consolidated traits. Moved impl templates to OpenDDS::DCPS. Removed HTemplate.txt./
,,0.1044,OpenDDS,opendds_idl: with generate better code for operator== of structs with nested/multidim array members (avoids warnings in generated code)/
,,0.0719,OpenDDS,In passive_connection remove the do/while loop and replace with a copy of the vector of callbacks to iterate over and check each with current list since the lock is released and reacquired./
,,0.0744,OpenDDS,Fixed dissector bugs./
,,0.073,OpenDDS,"Addressing Coverity Scan CIDs: 1392433, 1392432, 1392430, 1392429, 1392427, 1392424, 1392421. Fix handling of uncaught exceptions./"
,,0.0833,OpenDDS,"Addressing Coverity Scan CIDs: 1392433, 1392432, 1392430, 1392429, 1392427, 1392424, 1392421. Fix handling of uncaught exceptions./"
