Topic_no,Keywords,Contrib,System,Text
18,"option, table, support, rocksdb, case, format, cc, access, fail, user, exist, feature, information, true, interface, pass, expose, enable, handle, follow",0.066,conscrypt,NativeCrypto: add EC key pairs Change-Id: I8240df5ff12e38dd935258def099aed4663955ea/
,,0.0788,conscrypt,"Move the OS-identification code into NativeLibraryLoader (#332) This makes it easier to replace in scenarios where the user wants to load libraries differently, since it doesnt require any changes to Platform, it just requires replacing NativeCryptoJni and NativeLibraryLoader wholesale./"
,,0.075,frostwire,[android] Added performance improvement to mini timer framework./
,,0.071,frostwire,[android] change of 3g/4g option to wifi only option (#344) minor fix in AbstractActivity/
,,0.1892,frostwire,"[all] CrawlCache size() distinctions size() sizeInBytes() new numEntries() Desktop uses sizeInBytes() when the app is opened and automatically clears the cache if its > 300MB Android now uses sizeInBytes(). Since we dont have access to internal LRUCaches datastructure, its numEntries() implementation returns (unknown)/"
,,0.19399999999999998,frostwire,"[all] CrawlCache size() distinctions size() sizeInBytes() new numEntries() Desktop uses sizeInBytes() when the app is opened and automatically clears the cache if its > 300MB Android now uses sizeInBytes(). Since we dont have access to internal LRUCaches datastructure, its numEntries() implementation returns (unknown)/"
,,0.0686,frostwire,"[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1359,frostwire,"[desktop] more cleanups, refactors/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1038,frostwire,"[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1038,frostwire,"[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1248,frostwire,"[desktop] lambda cleanups/[desktop] java7 explicit types fix/[desktop] unboxing and loop style fixes/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.0686,frostwire,"[desktop] cleanup empty methods, encapsulation fixes/"
,,0.0849,frostwire,"[desktop] unboxing and loop style fixes/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1271,frostwire,"[desktop] java7 explicit types fix/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/imports optimized/"
,,0.1252,frostwire,"[desktop] unused symbols cleanup/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1365,frostwire,"[desktop] unused symbols cleanup/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.0686,frostwire,"[desktop] cleanup empty methods, encapsulation fixes/"
,,0.0804,frostwire,"[desktop] java7 explicit types fix/[desktop] unboxing and loop style fixes/[desktop] cleanup empty methods, encapsulation fixes/[desktop] azureus code cleanup/"
,,0.1219,frostwire,"[desktop] unboxing and loop style fixes/[desktop] final field initialization fixes, formatting/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/imports optimized/[desktop] azureus code cleanup/"
,,0.1038,frostwire,"[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/"
,,0.0686,frostwire,"[desktop] cleanup empty methods, encapsulation fixes/"
,,0.1274,frostwire,"[desktop] unboxing and loop style fixes/[desktop] declarations made final/[desktop] cleanup empty methods, encapsulation fixes/[desktop] azureus code cleanup/"
,,0.0621,frostwire,[desktop] com.limegroup.gnutella.gui code formatting/
,,0.0621,frostwire,[desktop] com.limegroup.gnutella.gui code formatting/
,,0.0599,frostwire,[desktop] com.limegroup.gnutella.gui code formatting/
,,0.08199999999999999,javacpp,* Provide `BytePointer` with value getters and setters for primitive types other than `byte` to facilitate unaligned memory accesses/ * Add a `BuildMojo.buildCommand` parameter that lets users execute arbitrary system commands easily with `ProcessBuilder`/
,,0.0697,jna,Fixes issue handle typemapper-returned String/WString with associated tests/
,,0.0852,jna,Pull callback calling convention from options if available and no tagging interface is present/
,,0.0648,jna,add OSX framework search options/
,,0.066,jna,Added Secur32.QuerySecurityContextToken. Added Sspi.PSecHandle. git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.073,jna,"Implement Windows Mutex functions (CreateMutex, OpenMutex, ReleaseMutex) Closes:"
,,0.0566,jna,Make Win32Exception extend LastErrorException/
,,0.0764,jna,Implemented Comparable interface for many of the base types in WinDef/
,,0.0673,jna,"Mapped RegisterWindowMessage of User32.dll, added User32Util which wraps registerWindowMessage, createWindow and createWindowEx./"
,,0.0588,jna,some changes to typelib parsing/
