Topic_no,Keywords,Contrib,System,Text
4,"test_plan, summary, reviewer, sdong_reviewe, revision, sdong_subscriber, diff, column_family, leveldb_differential, make, differential_revision, dhruba_haobo, igor_reviewe, table, column_familie, option, igor_subscriber, unit, property, family",0.0566,jna,Get additional library paths from ldconfig on Linux/
,,0.0664,jna,some cosmetics/
,,0.066,jna,removed some warnings/some cosmetics/
,,0.0586,jna,some changes added some unit tests/clean up some platform win32 junk/
,,0.0648,OpenDDS,Updated for compilers where conversion from string mgr to const char* is broken/
,,0.0609,pljava,Initial revision/
,,0.0609,pljava,Initial revision/
,,0.0609,pljava,Initial revision/
,,0.0673,pljava,Initial revision/
,,0.0704,rocksdb,add zlib compression Summary: add zlib compression Test Plan: Will add more testcases Reviewers: dhruba Reviewed By: dhruba Differential Revision:
,,0.075,rocksdb,"[RocksDB] Include 64bit random number generator Summary: As title. Test Plan: make check; Reviewers: chip, MarkCallaghan CC: leveldb Differential Revision:"
,,0.0628,rocksdb,"Migrate names of properties from leveldb prefix to rocksdb prefix. Summary: Migrate names of properties from leveldb prefix to rocksdb prefix. Test Plan: make check Reviewers: emayanke, haobo Reviewed By: haobo CC: leveldb Differential Revision:"
,,0.0628,rocksdb,"Migrate names of properties from leveldb prefix to rocksdb prefix. Summary: Migrate names of properties from leveldb prefix to rocksdb prefix. Test Plan: make check Reviewers: emayanke, haobo Reviewed By: haobo CC: leveldb Differential Revision:"
,,0.0782,rocksdb,"Avoid malloc in NotFound key status if no message is given. Summary: In some places we have NotFound status created with empty message, but it doesnt avoid a malloc. With this patch, the malloc is avoided for that case. The motivation of it is that I found in db_bench readrandom test when all keys are not existing, about 4% of the total running time is spent on malloc of Status, plus a similar amount of CPU spent on free of them, which is not necessary. Test Plan: make all check Reviewers: dhruba, haobo, igor Reviewed By: haobo CC: leveldb Differential Revision:"
,,0.0974,rocksdb,"[RocksDB] [Performance Branch] Added dynamic bloom, to be used for memable non-existing key filtering Summary: as title Test Plan: dynamic_bloom_test Reviewers: dhruba, sdong, kailiu CC: leveldb Differential Revision:"
,,0.0938,rocksdb,"Clean up arena API Summary: Easy thing goes first. This patch moves arena to internal dir; based on which, the coming patch will deal with memtable_rep. Test Plan: make check Reviewers: haobo, sdong, dhruba CC: leveldb Differential Revision: the aligned and unaligned memory allocation Summary: Use two vectors for different types of memory allocation. Test Plan: run all unit tests. Reviewers: haobo, sdong Reviewed By: haobo CC: leveldb Differential Revision:"
