Topic_no,Keywords,Contrib,System,Text
10,"make, change, log, unit_test, read, number, sequence, dai, patch, break, error, record, correct, env, remove, run, avoid, creation, order, build",0.1327,conscrypt,"Fix unwrap bug for large messages. (#189) If you write a record and dont have enough destination buffer space to read all the plaintext, the plaintext gets left in the plaintext buffer and the next record you write ends up in the ciphertext buffer (and you read the leftover plaintext from the last record), and you continue to have a record sitting in the ciphertext buffer until you get two records that dont fit in the buffer together, at which point you get the short write and subsequent exception. Also added a test to verify the bug./"
,,0.0733,conscrypt,"Add logging macros that work on all platforms. (#462) This adds CONSCRYPT_LOG_X macros that redirect to either ALOG on Android or fprintf(stderr) on non-Android. In the future, we could use these to allow users to register a logging callback and send the logs to a destination of their choice (via java.util.Logger or log4j or what have you), but for now well keep it simple. Fixes"
,,0.0712,frostwire,"[all] after so much time, it does not make sense to have a dedicated package for the single class Logger/"
,,0.0653,frostwire,"[all] after so much time, it does not make sense to have a dedicated package for the single class Logger/"
,,0.0556,frostwire,[all] removed MagnetUriBuilder/
,,0.066,frostwire,[desktop] removed GuiCoreMediator class/[desktop] code formatting of LocalClientInfo/
,,0.0673,frostwire,[android] InHouseBanner offering fix/
,,0.0718,frostwire,[android] using execute instead of submit to avoid unused creation of Future objects/
,,0.0838,frostwire,"[desktop] deprecation fixes, unboxing, labmda refactors/"
,,0.0818,frostwire,"[desktop] deprecation fixes, unboxing, labmda refactors/"
,,0.0879,frostwire,"[desktop] deprecation fixes, unboxing, labmda refactors/"
,,0.0818,frostwire,"[desktop] deprecation fixes, unboxing, labmda refactors/"
,,0.0556,jna,Many changes/
,,0.0652,jna,Testsuite fixes./
,,0.08,jna,"enforce declaration of structure field order/set all structure fields, add android as a recognized platform/"
,,0.0778,jna,clean up before merge/clean up/functional detach switch from callback/
,,0.0894,jna,"amd64/linux pthread investigations/use tls for callback detach indication, avoid potential conflict with last error/fix compiler warnings on win64/improve performance saving last error (per thread)/"
,,0.0811,jna,"use tls for callback detach indication, avoid potential conflict with last error/improve performance saving last error (per thread)/"
,,0.0737,jna,clean up before merge/clean up/functional detach switch from callback/
,,0.0883,jna,"use tls for callback detach indication, avoid potential conflict with last error/improve performance saving last error (per thread)/"
,,0.0891,jna,enforce declaration of structure field order/
,,0.087,jna,enforce declaration of structure field order/
,,0.0933,jna,enforce declaration of structure field order/
,,0.0954,jna,enforce declaration of structure field order/
,,0.0912,jna,enforce declaration of structure field order/
,,0.0954,jna,enforce declaration of structure field order/
,,0.0828,jna,enforce declaration of structure field order/
,,0.0954,jna,enforce declaration of structure field order/
,,0.0577,jna,clean up before merge/
,,0.0956,jna,Add platform.win32.Kernel32.DeleteFile and com.sun.jna.platform.win32.deleteFile. Add Event Logging functions to platform.win32.Advapi32. git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.1019,jna,File security and registry QWORD changes merged by samuel-aubin./
,,0.1019,jna,File security and registry QWORD changes merged by samuel-aubin./
,,0.0998,jna,File security and registry QWORD changes merged by samuel-aubin./
,,0.1019,jna,File security and registry QWORD changes merged by samuel-aubin./
,,0.1363,jna,fix/cleanup platform tests/Additional changes per twall/Additional changes per twall/File security and registry QWORD changes merged by samuel-aubin./
,,0.0673,jna,"Fix: platform.win32.Secur32.AcquireCredentialsHandle, InitializeSecurityContext and AcceptSecurityContext./"
,,0.066,jna,Add encryption and decryption functions to Advapi32/
,,0.1222,jna,Add Win32 Service functions to platform.win32.Advapi32 CR: dBlock git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/Add platform.win32.Kernel32.DeleteFile and com.sun.jna.platform.win32.deleteFile. Add Event Logging functions to platform.win32.Advapi32. git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.1299,jna,"Added support for GetFileType./fix javadoc warnings, move interface method definitions to WinNT from WinBase/fix/cleanup platform tests/Additional changes per twall/Additional changes per twall/File security and registry QWORD changes merged by samuel-aubin./"
,,0.1409,jna,"Add ACL constructor that tolerates files with unknown ACE types If an ACL contained supported (ACCESS_ALLOWED_ACE_TYPE, ACCESS_DENIED_ACE_TYPE) and unsupported types (i.e. ACCESS_ALLOWED_CALLBACK_ACE_TYPE) the constructor threw an IllegalArgumentException. The extraction logic for the ACEs was moved to the accessor function and unsupported ACEs are skipped./"
,,0.066,jna,"closes platform.win32.Secur32.AcquireCredentialsHandle, InitializeSecurityContext and AcceptSecurityContext./"
,,0.1046,jna,enforce declaration of structure field order/Use Structure.toArray() instead of domains.getTrusts()/Some DS_DOMAIN_TRUSTS fields were mapping ULONG to NativeLong instead of int./
,,0.0954,jna,enforce declaration of structure field order/
,,0.0673,jna,"Fix: platform.win32.Secur32.AcquireCredentialsHandle, InitializeSecurityContext and AcceptSecurityContext./"
,,0.0912,jna,enforce declaration of structure field order/
,,0.0669,jna,Allow interoperation when JNI version revision changes/
,,0.0686,OpenDDS,ChangeLogTag: Sun Oct 23 16:19:14 MST 2005 Trevor Fields
,,0.0686,OpenDDS,Thu Nov 17 06:23:48 MST 2005 Scott Harris Oct 25 15:22:28 MST 2005 Trevor Fields
,,0.0664,OpenDDS,Thu Dec 15 10:08:28 USMST 2005 Yan Dai Sun Oct 23 16:19:14 MST 2005 Trevor Fields
,,0.0833,OpenDDS,ChangeLogTag:Tue Nov 29 13:30:35 MST 2005 Trevor Fields Oct 25 15:22:28 MST 2005 Trevor Fields Sun Oct 23 16:19:14 MST 2005 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag: Sun Oct 23 16:19:14 MST 2005 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag: Sun Oct 23 16:19:14 MST 2005 Trevor Fields
,,0.0673,OpenDDS,ChangeLogTag:Wed Jan 04 14:51:42 MST 2006 Trevor Fields
,,0.0686,OpenDDS,Fri Jan 20 13:21:40 USMST 2006 Yan Dai
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,Fri Jan 20 13:21:40 USMST 2006 Yan Dai
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0664,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0664,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0664,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,Fri Jan 20 13:21:40 USMST 2006 Yan Dai
,,0.0686,OpenDDS,Fri Jan 20 13:21:40 USMST 2006 Yan Dai
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,Fri Jan 20 13:21:40 USMST 2006 Yan Dai
,,0.0686,OpenDDS,ChangeLogTag:Sat Jan 14 15:22:43 MST 2006 Trevor Fields
,,0.0686,OpenDDS,Fri Jan 20 13:21:40 USMST 2006 Yan Dai
,,0.0849,OpenDDS,Mon Mar 27 16:14:47 USMST 2006 Yan Dai Jan 25 11:15:55 MST 2006 Trevor Fields Jan 11 23:47:37 UTC 2006 Scott Harris
,,0.0686,OpenDDS,Tue Apr 11 10:10:41 USMST 2006 Yan Dai
,,0.0865,OpenDDS,Wed Sep 7 06:59:35 UTC 2006 Yan Dai
,,0.0686,OpenDDS,Thu Sep 8 06:19:22 UTC 2006 Yan Dai Sep 7 06:59:35 UTC 2006 Yan Dai Jul 3 8:42:38 UTC 2006 Yan Dai
,,0.0865,OpenDDS,Wed Sep 7 06:59:35 UTC 2006 Yan Dai
,,0.0865,OpenDDS,Wed Sep 7 06:59:35 UTC 2006 Yan Dai
,,0.0865,OpenDDS,Wed Sep 7 06:59:35 UTC 2006 Yan Dai
,,0.0686,OpenDDS,Mon Jul 3 09:23:33 UTC 2006 Yan Dai
,,0.0673,OpenDDS,ChangeLogTag: Wed Dec 20 16:16:03 UTC 2006 Ciju John
,,0.0686,OpenDDS,ChangeLogTag: Tue Jan 23 22:56:33 UTC 2007 Ciju John
,,0.0686,OpenDDS,ChangeLogTag: Fri Jan 12 16:20:48 UTC 2007 Ciju John
,,0.114,OpenDDS,ChangeLogTag: Wed Jun 27 19:41:00 UTC 2007 Jonathan S. Pollack Wed Jun 27 18:48:54 UTC 2007 Jonathan S. Pollack Wed Jun 27 16:20:33 UTC 2007 Jonathan S. Pollack Jun 12 19:06:13 UTC 2007 Wallace Zhang ChangeLog/Thu Apr 26 14:25:09 UTC 2007 Yan Dai Apr 18 16:25:09 UTC 2007 Yan Dai
,,0.0686,OpenDDS,Thu Apr 26 14:25:09 UTC 2007 Yan Dai
,,0.1446,OpenDDS,Mon Jul 2 22:05:48 UTC 2007 Yan Dai Thu Jun 21 16:22:05 UTC 2007 Jonathan S. Pollack Jun 1 19:56:29 UTC 2007 Yan Dai Wed May 30 19:19:38 UTC 2007 Scott Harris May 2 22:03:56 UTC 2007 Scott Harris Apr 26 14:25:09 UTC 2007 Yan Dai Apr 18 16:25:09 UTC 2007 Yan Dai
,,0.0865,OpenDDS,Wed Apr 18 16:25:09 UTC 2007 Yan Dai
,,0.0673,OpenDDS,Fri Jun 22 18:58:47 USMST 2007 Yan Dai Wed May 30 19:19:38 UTC 2007 Scott Harris
,,0.0849,OpenDDS,Mon Jul 2 22:05:48 UTC 2007 Yan Dai Wed May 30 19:19:38 UTC 2007 Scott Harris Apr 26 14:25:09 UTC 2007 Yan Dai Apr 18 16:25:09 UTC 2007 Yan Dai
,,0.0865,OpenDDS,ChangeLogTag: Fri Apr 13 20:54:05 UTC 2007 Ciju John at ociweb dot com>/
,,0.0686,OpenDDS,ChangeLogTag:Tue Jul 10 17:07:05 UTC 2007 Trevor Fields
,,0.0865,OpenDDS,ChangeLogTag: Tue Aug 21 17:56:14 UTC 2007 Ciju John at ociweb dot com>/
,,0.0844,OpenDDS,ChangeLogTag: Tue Aug 21 17:56:14 UTC 2007 Ciju John at ociweb dot com>/
,,0.0686,OpenDDS,ChangeLogTag: Fri Jul 06 18:06:18 UTC 2007 Trevor Fields
,,0.0865,OpenDDS,ChangeLogTag: Tue Aug 21 17:56:14 UTC 2007 Ciju John at ociweb dot com>/
,,0.0686,OpenDDS,Wed Apr 23 12:13:42 UTC 2008 Brian Johnson
,,0.0865,OpenDDS,Wed Jan 30 15:56:10 UTC 2008 Mike Martinez
,,0.0865,OpenDDS,Wed Jan 30 15:56:10 UTC 2008 Mike Martinez
