Topic_no,Keywords,Contrib,System,Text
13,"key, result, filter, datum, add, single, change, implementation, merge, bloom_filter, run, size, patch, bit, query, resolve, fix, differential_revision, base, manual_compaction",0.0653,frostwire,"[all] after so much time, it does not make sense to have a dedicated package for the single class Logger/"
,,0.0702,frostwire,[common] fixed TorLock/
,,0.0556,jna,Many changes/
,,0.0685,jna,fix struct layout cacheing in Union/cache structure layout results/fix JIRA issue 188/
,,0.0759,jna,revert by reference implementations/XID is always 32 bits/
,,0.0599,jna,amd64/linux pthread investigations/
,,0.0685,jna,Added functions to Advapi32 * GetSecurityDescriptorControl * SetSecurityDescriptorControl * GetSecurityDescriptorDacl * SetSecurityDescriptorDacl * MakeSelfRelativeSD * MakeAbsoluteSD/Added functions to Advapi32 * EqualSid * InitializeSecurityDescriptor * InitializeAcl * AddAce * AddAccessAllowedAce * AddAccessAllowedAceEx * GetAce Added other ways to manipulate and initialize ACL and ACE in WinNT/
,,0.0657,jna,Cleaned up ACCESS_ACEStructure/Added functions to Advapi32 * EqualSid * InitializeSecurityDescriptor * InitializeAcl * AddAce * AddAccessAllowedAce * AddAccessAllowedAceEx * GetAce Added other ways to manipulate and initialize ACL and ACE in WinNT/
,,0.0577,jna,some changes to find issue with JNA 4/
,,0.0597,OpenDDS,Track references to WriterInfo used by RemoveAssociationSweeper/
,,0.1332,OpenDDS,"Fixing timing for time based filter test to make sure filter has chance to expire. Updated the messages x field to be a global message counter. Updated some of the math for the validation based on the new x incrementing. Add some logging to give the test output more meaning in success/failure cases./Add some additional trace logging. Fix parameter order in validate method calls./Enhanced TimeBasedFilter test to verify how Time Based filtering, timers, and notifications occurs for Reliable Data Readers. It verifies not only that data is filtered and resent, but also that it is sent on the timer cycle and that once there is no data to filter, that the timer stops./Fixed warnings./Coding standards changes./Cleaning up variable names./Added ""-r"" flag to allow testing with a reliable DataReader with TimeBasedFilter, also improved the existing test to verify filtering was on instances./"
,,0.0765,OpenDDS,Fix DataWriterImpl accessed after deletion bug/Fix DataWriterImpl accessed after deletion bug/
,,0.0846,OpenDDS,"At the moment we have a dispose message and we have data dont free that, it could contain the key fields in case of keyed data/At the moment we have a dispose message and we have data dont free that, it could contain the key fields in case of keyed data/"
,,0.0806,OpenDDS,"BIT lookup: ""bad parameter"" errors should result in retries (BIT data hasnt arrived yet)/"
,,0.0694,OpenDDS,SSL formatting fixes/
,,0.0673,OpenDDS,SSL formatting fixes/
,,0.0673,OpenDDS,SSL formatting fixes/
,,0.0737,OpenDDS,SSL formatting fixes/
,,0.0673,OpenDDS,SSL formatting fixes/
,,0.0669,OpenDDS,"Added topicIsBit(char* name, char* type) Added Inline Utility Function that says if a topic is a BIT based on its name and type strings./"
,,0.0681,OpenDDS,Do not Autodispose Data on BIT Readers/
,,0.1548,OpenDDS,"FilterEvaluator.cpp: rm cbegin/cend/FilterEvaluator.cpp: Prefix ++s for Codacy/QueryCondition: Use isDcpsKey instead of ""key""/QueryCondition: Use isDcpsKey instead of ""key""/FilterEvaluator.cpp: Make Codacy Happy/FilterEvaluator.cpp: Make Codacy Happy/Finish Work on Omitting Unsafe Query Results/Finish Work on Omitting Unsafe Query Results/"
,,0.1433,OpenDDS,idl: add isDcpsKey to MetaStruct/idl: add isDcpsKey to MetaStruct/Finish Work on Omitting Unsafe Query Results/Finish Work on Omitting Unsafe Query Results/
,,0.1427,OpenDDS,Finish Work on Omitting Unsafe Query Results/Finish Work on Omitting Unsafe Query Results/
,,0.1446,OpenDDS,Finish Work on Omitting Unsafe Query Results/Finish Work on Omitting Unsafe Query Results/
,,0.1234,OpenDDS,"evidently right shifting a negative number is not required to sign-extend, and thus implemenation dependent. So well have to rely on right shift of 1, subtracting 1, and negating/updating DisjointSequence::fill_bitmap_range to avoid looping over individual bits (use hardware shifts)/fixing several issues caught during valgrind run of scalability testing/"
,,0.0689,OpenDDS,Callers of to_param_list and from_param_list now get a bool instead of int/
,,0.0908,rocksdb,"Pass systems CFLAGS, remove exit time destructor, sstable bug fix. Pass systems values of CFLAGS,LDFLAGS. Dont override OPT if its already set. Original patch by Alessio Treglia Remove 1 exit time destructor from leveldb. See Fix problem where sstable building code would pass an internal key to the user comparator. (Sync with uptream at 25436817.)/"
,,0.0848,rocksdb,"Pass systems CFLAGS, remove exit time destructor, sstable bug fix. Pass systems values of CFLAGS,LDFLAGS. Dont override OPT if its already set. Original patch by Alessio Treglia Remove 1 exit time destructor from leveldb. See Fix problem where sstable building code would pass an internal key to the user comparator. (Sync with uptream at 25436817.)/"
