Topic_no,Keywords,Contrib,System,Text
19,"iterator, adam_mitz, change, make, status, seek, support, key, readseq_micro, make_sure, case, error, mitz, dbiter, update, transportinst_object, datum, pass, diff, return",0.0968,conscrypt,"X509Certificate: SignatureException for verify Any verification error can throw random things like BadPaddingException. Swallow it and catch Exception for all these cases and rethrow as a SignatureException to avoid acting as any kind of oracle. Change-Id: I6b515148f86529fbe0895c9fdb0954306724ae54/OpenSSLX509Certificate: negative serial numbers The constructor BigInteger(byte[]) expects twos complement encoding, but thats not what OpenSSL bn2bin returns. Bug: 12761797 Change-Id: I6c71f6fb88c2b1df7c372bf697728dac26571634/"
,,0.0556,conscrypt,Use the new endpointVerificationAlgorithm API Use the new X509ExtendedTrustManager and use the new getEndpointVerificationAlgorithm to check the hostname during the handshake. Bug: 13103812 Change-Id: Id0a74d4ef21a7d7c90357a111f99b09971e535d0/
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1761,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1742,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1761,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1742,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1761,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1742,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.1742,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.17800000000000002,conscrypt,Introducing top-level Conscrypt class (#152) This is a one-stop-shop for creating and configuring Conscrypt types. It allows a standard way for configuring extended settings that are not currently supported by the standard Java APIs./
,,0.0639,frostwire,[common] TorrentHandle isValid protection before requesting status/
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1017,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1017,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1017,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1038,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.1017,javacpp,"* Enhance the `indexer` package with `long` indexing, initially via the `sun.misc.Unsafe`, for now/"
,,0.066,jna,fix WinDef.POINT references/
,,0.0652,jna,Copy changes into Github checkout./
,,0.1514,jna,Improved COM support in com.sun.jna.platform.win32.COM.util. Use of interfaces and annotations to provide easier implementation of COM interfaces (uses InvocationHandler). Support for COM event callbacks. Support for COM interface discovery by iteration over the RunningObjectTable./
,,0.0639,jna,Added OpenGL32 support./
,,0.1604,jna,Improved COM support in com.sun.jna.platform.win32.COM.util. Use of interfaces and annotations to provide easier implementation of COM interfaces (uses InvocationHandler). Support for COM event callbacks. Support for COM interface discovery by iteration over the RunningObjectTable./
,,0.1676,jna,Improved COM support in com.sun.jna.platform.win32.COM.util. Use of interfaces and annotations to provide easier implementation of COM interfaces (uses InvocationHandler). Support for COM event callbacks. Support for COM interface discovery by iteration over the RunningObjectTable./
