Topic_no,Keywords,Contrib,System,Text
13,"android, cleanup, refactor, fix, update, common, transfer, start, show, search, issue, dialog, stop, song, action, view, fragment, play, seed, download",0.0774,conscrypt,"Remove java.lang.IntegralToString usage. java.lang.IntegralToString is going away, replaced its usage by small helper class, Hex. + Fixes the ""Illegal class access"" exception from TrustedCertificateStoreTest & TrustManagerImplTest. (cherry-picked from 61e984f441b9194f0ae907e6fc28502858df6852 + 61e984f441b9194f0ae907e6fc28502858df6852) Bug: 24932279 (cherry picked from commit e279a9854d15d20a0b3807fe96f0805b43cd4dae) Change-Id: Id48cd9c2dfade328f01c669afa20fe2e7a630fc2/"
,,0.0716,Frostwire,[desktop] Updated to jlibtorrent 1.1.0.22/
,,0.0737,Frostwire,[desktop] share from library in a single click./
,,0.0673,Frostwire,[desktop] Updated to jlibtorrent 1.1.0.22/
,,0.0879,Frostwire,"[desktop] Not using rxjava in search, using old plain listener./"
,,0.1218,Frostwire,[alll] Update to jlibtorrent 1.1.0.25/[common] Adding jlibtorrent listener as early as possible/
,,0.0716,Frostwire,[all] Update to jlibtorrent 1.1.0.23/
,,0.2299,Frostwire,"[common] Bullet proofed EZTV search. Now works on android, supports both .torrents and magnets./[common] Fixes EZTV search (Issue"
,,0.0744,Frostwire,[common] Added parsing of secondary content in YT/[common] Avoid channels in YT search performer/
,,0.1806,Frostwire,"[common] Bullet proofed EZTV search. Now works on android, supports both .torrents and magnets./"
,,0.1314,Frostwire,[android] Updated to jlibtorrent 1.1.0.21 and fixed issues with common changes/[common] Added static API to sc performer to allow for better DRY code reuse/
,,0.1157,Frostwire,[common] Should fix Monova search. Issue (tested only on desktop)/[common] DaysOld calculation does not belong to (abstract)SearchResult since its a used for consideration in particular cases/
,,0.0833,Frostwire,[common][fmp4] Refactor for better design and performance/
,,0.0996,Frostwire,[android] more fragment refactors. more player code cleanup./
,,0.1121,Frostwire,[android] this should close (adding album songs to empty playlist) (more cases pending)/
,,0.1473,Frostwire,[android] fixed scrolling issue on profile adapters./[android] feedback when creating new playlist with list of tracks./[android] more player code cleanup./
,,0.444,Frostwire,"[android/apollo] Bug fix. Now a playlist can be created out of More by artist songs./[android] build 242 Fixes refresh issues adding/removing playlists. Refactors, cleanup./[android] dont call refresh() inside restartLoader. minor optimizations. hunting for bug on favoritefragment./[android] multiple fixes and cleanup. Back arrow on top bar and back button behave the same goBack(). If user is inside an album view, it goes back to the artist profile, otherwise it finishes the task. When an album is removed list of albums is refreshed and songs are removed from recent./[android] fixes issue where last added favorite wasnt displaying. other refresh issues remain./[android] fixes on playlist handling./[android] fix display of recents, refactor on albumLoader./[android] fixes crash on long pressing special playlists./[android] almost ready to merge, cleaning up, fixes./[android] mistery solved, several fixes, lots of logging to find it./[android] more refactors. brought Ref.class to apollo to be able to submit this work to cyanogens project later on./[android] more fragment refactors. player refactor. next batch of fragment refactors and fixes./[android] more player code cleanup./"
,,0.098,Frostwire,[android] player refactor. next batch of fragment refactors and fixes./[android] more player code cleanup./
,,0.1204,Frostwire,[android] more fragment refactors. player refactor.
,,0.0677,Frostwire,"[android] almost ready to merge, cleaning up, fixes./"
,,0.1448,Frostwire,[android] this should close (adding album songs to empty playlist) (more cases pending)/[android] more player code cleanup./
,,0.1081,Frostwire,[android] typo refactor./[android] fixes on playlist handling./
