Topic_no,Keywords,Contrib,System,Text
0,"time_taken, user, batch_size, test, implementation, bit, result, us_mqps, hash_function, full, performance, count, size_time, functions_time, items_utilization, number_hash, improvement, hash, insert, pass",0.05,conscrypt,auto import from
,,0.05,conscrypt,auto import from
,,0.05,conscrypt,auto import import from
,,0.05,conscrypt,auto import from
,,0.05,conscrypt,auto import from
,,0.05,conscrypt,auto import from
,,0.05,conscrypt,auto import from
,,0.0577,conscrypt,Expose CT through libcore NetworkSecurityPolicy Bug: 28746284 Change-Id: I6549a997823b38dc256911a66ac558c90bf6f762/
,,0.05,conscrypt,Various fixes to the Conscrypt engine. (#201)/
,,0.05,conscrypt,Add server certificate SNI support (#712)/
,,0.05,conscrypt,Add server certificate SNI support (#712)/
,,0.05,Frostwire,[dekstop] Using Mp4Demuxer in yt download/
,,0.05,Frostwire,[android] more player code cleanup./
,,0.05,Frostwire,[android] more player code cleanup./
,,0.05,Frostwire,[android] more player code cleanup./
,,0.05,Frostwire,[android] more player code cleanup./
,,0.05,Frostwire,[android] more player code cleanup./
,,0.05,Frostwire,[android] more player code cleanup./
,,0.05,Frostwire,[android] more player code cleanup./
,,0.0689,Frostwire,[android] Not using apache FileUtils for scan files/
,,0.05,Frostwire,[android] apollo cleanup/
,,0.05,Frostwire,[android] WIP on a NumberPickerPreference/
,,0.063,Frostwire,[Common] Fixed Monova Search Results/
,,0.05,Frostwire,[android] NPE fix on DragSortListView.measureItemAndGetHeights()/
,,0.05,Frostwire,[desktop] more azureus cleanup/
,,0.05,Frostwire,[common] fixed YT regex/
,,0.0906,Frostwire,[desktop] fix issue of listening to IPv6 and random port from settings/[desktop] minor cleanup in NetworkInterfacePaneItem/
,,0.1911,Frostwire,"[desktop] fix issue of listening to IPv6 and random port from settings/[desktop] using explicitly a random number for listening port, using zero was choosing a different random port for each pair of interface and protocol/"
,,0.05,Frostwire,[desktop] import cleanup/
,,0.05,Frostwire,[common] fixed SC/
,,0.05,Frostwire,[common] fixed SC/
,,0.05,Frostwire,"[android] lambda refactor, import cleanup/"
,,0.05,Frostwire,"[android] lambda refactor, import cleanup/"
,,0.05,Frostwire,[android] ANR on TransferDetailFilesFragment/
,,0.05,Frostwire,[desktop] CMYKJPEGImageReader cleanup/
,,0.05,Frostwire,[android] mopub interstitial loading bugfix/
,,0.05,Frostwire,[android] fix ANR on PromotionsAdapter loading mopub view/
,,0.05,Frostwire,[desktop] G+ cleanup/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.05,Frostwire,[desktop] code cleanup/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0664,Frostwire,[desktop] enforce immutability where possible/
,,0.0664,Frostwire,[desktop] code formatting/
,,0.0686,Frostwire,[desktop] enforce immutability where possible/
,,0.0686,Frostwire,[desktop] code formatting/
,,0.0652,Frostwire,[android] fixes timer unsubscription issues in TransfersFragment/
,,0.0625,Frostwire,"[android] fix buggy behavior of PromotionsAdapter, simply offer ad removal everytime/"
,,0.05,javacpp,Initial commit/
,,0.05,javacpp,Initial commit/
,,0.05,javacpp,Initial commit/
,,0.05,javacpp,Initial commit/
,,0.05,javacpp,Initial commit/
,,0.05,javacpp,Initial commit/
,,0.05,javacpp,Initial commit/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0807,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.0849,javacpp,* Throw `OutOfMemoryError` on `allocateArray()` for `Pointer` of primitive types with `size > 0 && address 0`/
,,0.1019,javacpp,Throw more information when `OutOfMemoryError` occurs on `allocateArray()` for `Pointer` of primitive types/
,,0.1019,javacpp,Throw more information when `OutOfMemoryError` occurs on `allocateArray()` for `Pointer` of primitive types/
,,0.1019,javacpp,Throw more information when `OutOfMemoryError` occurs on `allocateArray()` for `Pointer` of primitive types/
,,0.1019,javacpp,Throw more information when `OutOfMemoryError` occurs on `allocateArray()` for `Pointer` of primitive types/
,,0.1019,javacpp,Throw more information when `OutOfMemoryError` occurs on `allocateArray()` for `Pointer` of primitive types/
,,0.1019,javacpp,Throw more information when `OutOfMemoryError` occurs on `allocateArray()` for `Pointer` of primitive types/
