Topic_no,Keywords,Contrib,System,Text
1,"test, realm, object, update, change, method, comment, check, annotation, close, null, realmresult, field, create, unit_test, query, core, add, object_store, nullable",0.0737,conscrypt,Fix NativeCrypto FindBugs warnings. Change-Id: I102367575b1257582bb20c659223e3f02650fda4/
,,0.1086,conscrypt,"Update d2i_SSL_SESSION test expectations Update d2i_SSL_SESSION to only throw IOException and change tests to expect that to happen. Since IOException is declared as a thrown exception, non-test code should already be expecting this. Bug: 27526112 Change-Id: Ic8c1a47debce9cb76221150d050be86d010c6ec3/"
,,0.0639,Frostwire,[common] fixed SC search/
,,0.063,Frostwire,[desktop] avoid UI thread violation/
,,0.0825,javacpp,"Update version in the `pom.xml` file to 0.11-SNAPSHOT * Provide `UByteIndexer` and `UShortIndexer`, treating array and buffer data as unsigned integers, for ease of use * Clean up Windows `java.io.tmpdir` even when program messes with `java.class.path` (issue"
,,0.0744,javacpp,Add `PointerScope.getInnerScope()` that can be called from any context/ * Add `PointerScope` to manage more easily the resources of a group of `Pointer` objects/
,,0.0577,pljava,Changes needed for PostgreSQL 8.1.x/
,,0.1407,pljava,"Annotate Connection methods and add more comments. Add to the methods in SPIConnection that are specified by the Connection API (to make it easier to spot the ones that arent). For those added in JDBC 4.1, the annotation is commented out, as PL/Java 1.5 still strives to be buildable with Java 6. Once the back-compatibility horizon is Java 7 or later, those can be uncommented. It would also be fair to say this has added annotations (or commented-out annotations) through JDBC 4.2, as it didnt add any new Connection methods. The PL/Java-specific and internal methods are now easier to pick out (theyre the ones without annotations), and have some more extensive comments about what theyre doing there. Also moved one method to be nearer the stuff it pertains to. No code changes (except to add the specified generic signature on getTypeMap/setTypeMap). Indentation adjusted in a couple contiguous areas./"
,,0.0664,realm-java,Use java.io.IOException./
,,0.066,realm-java,Added hasChanged() to SharedGroup/
,,0.0985,realm-java,Updated test of TableView and Query close() test. + other minor updates/added private_close/Renamed class util to Util./Added finalize to TableQuery/
,,0.1629,realm-java,Outcommented lookup in table and tableview/Query could leak./Updated test of TableView and Query close() test. + other minor updates/Renamed class util to Util./Space in public comments added + Renaming of addLong to incrementInColumn (including test cases)/
