Topic_no,Keywords,Contrib,System,Text
14,"test, make, case, add, error, fail, parameter, db_stress, expect, transaction, fix, default, memory, build, change, limit, set, format, false, testing",0.1082,conscrypt,"GCM: set default tag size to 12 bytes According to RFC 5084, the default value of the GCM tag should be 12 octets (bytes). Change the default tag length from 0 to 12 to honor this. Bug: 22855843 Change-Id: I1ed16df24d0cfa9fff2593a3402c97faf913e05e/GCM: return the correct AlgorithmParameters Instead of the correct AlgorithmParameters of type ""GCM,"" we were returning the generic ""AES"" version that basically only converts to an IvParameterSpec. Bug: 22319986 Change-Id: Ib42905c3ad31e44b72e8066192bd26981c8351ba/OpenSSLCipher: adjust expected length with padding in decrypt mode Consider the |final| buffer when computing the expected length Should not expect an extra block when using padding in decrypting mode Bug: 19186852 Change-Id: I206442d45c4cf68363201738ba9d0b035f19c436/Revert ""OpenSSLCipher: adjust expected length with padding in decrypt mode"" This reverts commit eb3a7e31c78231a19cb76ce2a5974b03a0187b96. Change-Id: I822a51cfb7c8a2a3785d8694f5ab9f9fef552111/"
,,0.0901,conscrypt,"Track False Start change in tests In BoringSSL, the SSL_MODE_ENABLE_FALSE_START (aka SSL_MODE_HANDSHAKE_CUTTHROUGH) is unconditionally enabled because BoringSSL does the appropriate checks internally. Make sure our tests also reflect this fact by testing the appropriate settings. Bug: 26139262 Bug: 26139500 Change-Id: I125aa440cdb76d2efbfee2be7387b47d22446950/"
,,0.0556,conscrypt,Run tests on Java 11 as well as 7 and 8 (#668)/
,,0.0703,Frostwire,"[android] removed not useful calculateDiskCacheSize The nature of this app is heavy use of disk, increasing or decreasing, the target shouldt change in each app start, also, the phone will more likely to fail before we reach the ~120MB max specified./"
,,0.0577,Frostwire,[android] test START_NOT_STICKY on EngineService/[android] applovin 9.4.0/
,,0.0577,Frostwire,[desktop] com.limegroup.gnutella.gui code formatting/
,,0.0577,jna,allow String[] as callback argument/return git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0577,jna,allow String[] as callback argument/return git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0706,OpenDDS,"Multicast Transport work possible deadlocking in MulticastTransport.cpp, added logging to trace assoc failures throughout multicast, removed an unused TransportClient* arg in UdpTransport/"
,,0.0938,pljava,Batch execution of PreparedStatements failed because addBatch was only saving off the parameter values while it ignored the parameter types. Save both the types and values. Reported by Lucas Madar Bug
,,0.0681,realm-java,Correct transcoding from UTF-16 to UTF-8/Correct transcoding from UTF-8 to UTF-16/
,,0.0597,realm-java,minor test added/
,,0.0823,realm-java,subtable sort test case added + try fail added more places/
,,0.0774,realm-java,close made public and added to TableOrView interface. Initial test cases added for GC case/added jni bridge to getColumnIndex/
,,0.0929,realm-java,check for if group is closed when closing transactions + test case Will crash core if not detected/
,,0.0664,realm-java,Asset file as an initial dataset (#2692)/
,,0.2605,rocksdb,"[RocksDB] [MergeOperator] The new Merge Interface Uses merge sequences. Summary: Here are the major changes to the Merge Interface. It has been expanded to handle cases where the MergeOperator is not associative. It does so by stacking up merge operations while scanning through the key history (i.e.: during Get() or Compaction), until a valid Put/Delete/end-of-history is encountered; it then applies all of the merge operations in the correct sequence starting with the base/sentinel value. I have also introduced an ""AssociativeMerge"" function which allows the user to take advantage of associative merge operations (such as in the case of counters). The implementation will always attempt to merge the operations/operands themselves together when they are encountered, and will resort to the ""stacking"" method if and only if the ""associative-merge"" fails. This implementation is conjectured to allow MergeOperator to handle the general case, while still providing the user with the ability to take advantage of certain efficiencies in their own merge-operator / data-structure. NOTE: This is a preliminary diff. This must still go through a lot of review, revision, and testing. Feedback welcome Test Plan: is a preliminary diff. I have only just begun testing/debugging it. will be testing this with the existing MergeOperator use-cases and unit-tests (counters, string-append, and redis-lists) will be ""desk-checking"" and walking through the code with the help gdb. will find a way of stress-testing the new interface / implementation using db_bench, db_test, merge_test, and/or db_stress. will ensure that my tests cover all cases: Get-Memtable, Get-Immutable-Memtable, Get-from-Disk, Iterator-Range-Scan, Flush-Memtable-to-L0, Compaction-L0-L1, Compaction-Ln-L(n+1), Put/Delete found, Put/Delete not-found, end-of-history, end-of-file, etc. lot of feedback from the reviewers. Reviewers: haobo, dhruba, zshao, emayanke Reviewed By: haobo CC: leveldb Differential Revision:"
