Topic_no,Keywords,Contrib,System,Text
5,"change, make, file, close, exist, call, snapshot, update, return, add, set, check, point, status, key, client, support, time, due, internal",0.07200000000000001,conscrypt,"Each time we start an SSL session, we have to find the trust anchor. This used to be an O(N) operation. If the trust anchor were looking for was close to N, finding it could take a couple seconds. This change makes the operation O(1)./"
,,0.0725,conscrypt,Fix OpenSSLSocketImpl.close race Move the NativeCrypto.SSL_interrupt call within the close synchronization. Otherwise there can be problems if NativeCrypto_SSL_interrupt tries to use the SSL* and another thread has called NativeCrypto_SSL_free. Bug: 6707288 Change-Id: Id8b0311b10124f2a08f8e0f24595a6ee46805c33/
,,0.0731,Frostwire,[android] removed internal tracking of receivers in AbstractActivity due to lack of effectiveness/
,,0.0556,Frostwire,[android] AppLovinCustomEventBanner MoPub-2.1.3 plugin version api update/
,,0.0694,jna,Use XImage instead of XDrawRectangle point by point git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0823,jna,Use XImage instead of XDrawRectangle point by point git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0664,OpenDDS,Wed Dec 10 03:10:01 UTC 2008 Steven Stallion
,,0.0556,pljava,Changes needed for PostgreSQL 8.1.x/
,,0.08,pljava,Rewrite of fence mechanism/Dropped support for versions prior to 8.0. Fixed bug causing stack check failur when backend was called from thread other than main Fixed stability issue related to GC and MemoryContexts/
,,0.0669,realm-java,Updated to support internal on linux/
,,0.0982,rocksdb,[RocksJava] Rebased + integrated CF tests/[RocksJava] Merged & rebased to HEAD/
,,0.0855,rocksdb,"compaction assertion triggering test fix for sequence zeroing assertion trip/Have a way for compaction filter to ignore snapshots Summary: Provide an API for compaction filter to specify that it needs to be applied even if there are snapshots. Test Plan: DBTestCompactionFilter.CompactionFilterIgnoreSnapshot Reviewers: yhchiang, IslamAbdelRahman, sdong, anthony Reviewed By: anthony Subscribers: yoshinorim, dhruba, leveldb Differential Revision:"
,,0.0643,rocksdb,Add support for PauseBackgroundWork and ContinueBackgroundWork to the Java API (#1087) Closes
,,0.1089,rocksdb,Range deletion microoptimizations Summary: Made RangeDelAggregators InternalKeyComparator member a reference-to-const so we dont need to copy-construct it. Also added InternalKeyComparator to ImmutableCFOptions so we dont need to construct one for each DBIter. Made MemTable::NewRangeTombstoneIterator and the table readers NewRangeTombstoneIterator() functions return nullptr instead of NewEmptyInternalIterator to avoid the allocation. Updated callers accordingly. Closes Differential Revision: D4208169 Pulled By: ajkr fbshipit-source-id: 2fd65cf/
,,0.1266,rocksdb,"Support for range skips in compaction filter Summary: This adds the ability for compaction filter to say ""drop this key-value, and also drop everything up to key x"". This will cause the compaction to seek input iterator to x, without reading the data. This can make compaction much faster when large consecutive chunks of data are filtered out. See the changes in include/rocksdb/compaction_filter.h for the new API. Along the way this diff also adds ability for compaction filter changing merge operands, similar to how it can change values; were not going to use this feature, it just seemed easier and cleaner to implement it than to document that its not implemented :) The diff is not as big as it may seem, about half of the lines are a test. Closes Differential Revision: D4252092 Pulled By: al13n321 fbshipit-source-id: 41e1e48/"
