Topic_no,Keywords,Contrib,System,Text
17,"fix, realm, add, test, check, close, update, issue, change, realmresult, throw, remove, transaction, cleanup, merge_pull, comment, exception, bug_improving, loading_using, pull_request",0.0891,conscrypt,"Move Netty-specific things to the benchmark dir Netty is not in the Android tree, so adding dependencies on it breaks the build. Since we currently dont run the SslEngineBenchmark, stick the methods that it needs there. Nothing else currently uses those methods. Additionally nothing is left that uses the NettyServer class as well./"
,,0.0665,Frostwire,[android] mute clicks on fake spacer header item in lists in ArtistAlbumFragment to avoid NPE (#269)/
,,0.0798,Frostwire,[android/crash] fixes index out of bounds crash/
,,0.0744,Frostwire,"[desktop] UpdateMessage reader, make sure conection is closed even if exception is thrown/"
,,0.0804,Frostwire,[android] at least print exceptions in DragSortListView/[android] DragSortListView. abort disptachDraw if parent fails/
,,0.0718,Frostwire,[android] EngineThreadPool disables task queue size verification when the debugger is connected. Renamed .isEnable to .isEnabled (English grammar fix)/
,,0.0786,Frostwire,[desktop] MacOSXUtils update removed old multi architecture build of libMacOSXUtilsLeopard.jnilib Added debug messages to libMacOSXUtils.jnilib to show when app is added/removed from apps in macOS startup list libMacOSXUtilsLeopard libMacOSXUtils Dont attempt to invoke native function to add app to startup list when running from source/
,,0.0577,Frostwire,[desktop] more cleanups and fixes/
,,0.125,pljava,"Merge pull request from feature/REL1_5_STABLE/constrainttrigger Constraint triggers can be declared and are usable (the runtime will deliver them; a trigger method should throw an exception to report that a constraint would be violated); however, the TriggerData interface has not been extended to expose any of the new contraint-trigger-specific information to the called method./Adjust per earlier discussion. Now has enum Constraint with only the constraint-related values; its actual omission is what indicates a non-constraint trigger. The name fromSchema is kept (it has no analog in the PG syntax), but fromTable is now simply from, to match the PG syntax. Semantic errors are checked. Also some whitespace tweaks. An example/test is still needed./"
,,0.1202,pljava,"Merge pull request from feature/REL1_5_STABLE/constrainttrigger Constraint triggers can be declared and are usable (the runtime will deliver them; a trigger method should throw an exception to report that a constraint would be violated); however, the TriggerData interface has not been extended to expose any of the new contraint-trigger-specific information to the called method./Merge pull request from tada/bug/REL1_5_STABLE/issue142 Enable row triggers to suppress operations./Add a constraint-trigger example. A more interesting test would be to actually try to insert 44, and verify that the exception happens. (Oh, for the chance to use pgTAP...)./Enable row triggers to suppress operations. Adds to TriggerData the suppress() method suggested in issue pull request from tada/bug/REL1_5_STABLE/issue134 Accomodate upstream SPI_push/pop API changes (issue (lack of) issue regression test. An obvious place to put it, in examples/Triggers.java, wont really help, because those all run with SPI already connected and would not catch the bug. This is more of a note to the future, to make such a test when there is more of a regression test infrastructure to run tests from outside PL/Java itself./"
,,0.2899,pljava,"Sort implemented from unimplemented JDBC4 methods. Move those that have some JDBC-allowed behavior (other than throwing a not-supported exception) into the implemented category, even when the JDBC-allowed behavior is to do nothing special. Leave in the unimplemented category just the methods that ought to do something else, but currently throw the not-supported exception. In passing, just provide the natural implementation for isWrapperFor and unwrap; its no more trouble than throwing the exception For ResultSetMetaData, pull up their implementations into AbstractResultSetMetaData, so they dont have to be duplicated in SPIResultSetMetaData and SyntheticResultSetMetaData. Some indentation normalized, only in areas touched./"
,,0.2999,pljava,"Sort implemented from unimplemented JDBC4 methods. Move those that have some JDBC-allowed behavior (other than throwing a not-supported exception) into the implemented category, even when the JDBC-allowed behavior is to do nothing special. Leave in the unimplemented category just the methods that ought to do something else, but currently throw the not-supported exception. In passing, just provide the natural implementation for isWrapperFor and unwrap; its no more trouble than throwing the exception For ResultSetMetaData, pull up their implementations into AbstractResultSetMetaData, so they dont have to be duplicated in SPIResultSetMetaData and SyntheticResultSetMetaData. Some indentation normalized, only in areas touched./"
,,0.3056,pljava,"Sort implemented from unimplemented JDBC4 methods. Move those that have some JDBC-allowed behavior (other than throwing a not-supported exception) into the implemented category, even when the JDBC-allowed behavior is to do nothing special. Leave in the unimplemented category just the methods that ought to do something else, but currently throw the not-supported exception. In passing, just provide the natural implementation for isWrapperFor and unwrap; its no more trouble than throwing the exception For ResultSetMetaData, pull up their implementations into AbstractResultSetMetaData, so they dont have to be duplicated in SPIResultSetMetaData and SyntheticResultSetMetaData. Some indentation normalized, only in areas touched./"
,,0.2984,pljava,"Sort implemented from unimplemented JDBC4 methods. Move those that have some JDBC-allowed behavior (other than throwing a not-supported exception) into the implemented category, even when the JDBC-allowed behavior is to do nothing special. Leave in the unimplemented category just the methods that ought to do something else, but currently throw the not-supported exception. In passing, just provide the natural implementation for isWrapperFor and unwrap; its no more trouble than throwing the exception For ResultSetMetaData, pull up their implementations into AbstractResultSetMetaData, so they dont have to be duplicated in SPIResultSetMetaData and SyntheticResultSetMetaData. Some indentation normalized, only in areas touched./"
,,0.2805,pljava,"Restore javadoc buildability with Java 8+ Fix a few recently-touched javadoc comments that do not prevent doc building in Java 7, but do under the stricter rules introduced in javadoc in Java 8./Sort implemented from unimplemented JDBC4 methods. Move those that have some JDBC-allowed behavior (other than throwing a not-supported exception) into the implemented category, even when the JDBC-allowed behavior is to do nothing special. Leave in the unimplemented category just the methods that ought to do something else, but currently throw the not-supported exception. In passing, just provide the natural implementation for isWrapperFor and unwrap; its no more trouble than throwing the exception For ResultSetMetaData, pull up their implementations into AbstractResultSetMetaData, so they dont have to be duplicated in SPIResultSetMetaData and SyntheticResultSetMetaData. Some indentation normalized, only in areas touched./"
,,0.0697,realm-java,Fixes for: Support for transactions and replication added/
,,0.1285,realm-java,"Merge pull request from mekjaer/gc-issue Gc issue. Implementation of Context in all tightdb objects/debug added. Removed class reference in jni TR output, just the pointer now/cleanup + tighter testcase/Merge pull request from mekjaer/read-trans-testcase check for if group is closed when closing transactions + test case/removed line break/check for if group is closed when closing transactions + test case Will crash core if not detected/"
,,0.063,realm-java,Doc fixes and spelling/
,,0.1909,realm-java,"Merge branch master into WIP-update-checker * master: (25 commits) Add migration example template to distribution folder Removed old files. Fix distribution script Removed Guava dependency Add migration example to the distribution folder Added some comments Add License headers animal capitalization finish migration code/add versioned realm file migration bug fix Cache column indices disable realm file with missing version migration bug fix bug fixes Some fixes Introduce the RealmMigrationNeededException Disable the table check until we have a better solution migration example Check link and link list tables Verify the name of the table of link and link list targets ... Conflicts: realm-annotations-processor/src/main/java/io/realm/processor/RealmProcessor.java/Modified code generation to use static column indices. Since the Java VM keeps the fields in a different order than the java compiler, I had to introduce proxy based table generation. removed setter/getter method for row no RealmObject. row is now accessed directly. Proxy class suffix has been changed to _PROXY* has been changed to RealmProxy./performance test runs without fail./"
,,0.2137,realm-java,Style fixes./Merge branch master into cm-file-permission-error Conflicts: changelog.txt realm/src/androidTest/java/io/realm/RealmTest.java/Merge pull request from realm/cm-doc-gettersetters Missing accessors no longer crash annotation compiler/Missing accessors no longer results in NullPointerException./Fix merge mistake + style fixes./Merge branch master of github.com:realm/realm-java into kg-utf-more-debug/Merge branch master into cm-bug-close Conflicts: changelog.txt/Updated JavaDoc and error messages./Cleanup + fixed merge mistake./Added unit tests and fixes bug found on the way/
,,0.1141,realm-java,fixed conflicts from merging with master/Merge remote-tracking branch origin/master into ez-fail-write/
,,0.1121,realm-java,fixed conflicts from merging with master/Merge remote-tracking branch origin/master into ez-fail-write/
,,0.1101,realm-java,fixed conflicts from merging with master/Merge remote-tracking branch origin/master into ez-fail-write/
,,0.1141,realm-java,fixed conflicts from merging with master/Merge remote-tracking branch origin/master into ez-fail-write/
,,0.5426,realm-java,Merge pull request from realm/kg-utf-more-debug More debug info when converting a string from to Java fails./Printing location of error/Merge branch master of github.com:realm/realm-java into kg-utf-more-debug/Merge branch master into cm-bug-close Conflicts: changelog.txt/Merge pull request from realm/tg-exception-bloat Cut down on the size of the library a bit/Move C++ Java exception mapping to a function/More debug info when converting a string from to Java fails./Doc fixes for: Lenient UTF-8 UTF-16 transcoding (insert replacement characters)/Fix for: Lenient UTF-8 UTF-16 transcoding (insert replacement characters)/Fix for: Lenient UTF-8 UTF-16 transcoding (insert replacement characters)/Fix for: Lenient UTF-8 UTF-16 transcoding (insert replacement characters)/Fix for: Lenient UTF-8 UTF-16 transcoding (insert replacement characters)/Fix for: Lenient UTF-8 UTF-16 transcoding (insert replacement characters)/Merge branch master of github.com:realm/realm-java into kg-bugfix-sort Conflicts: changelog.txt/Merge branch master into bp-case * master: (62 commits) Close realms in tests Disable UTF8 test which is slow... Remove rowIndex from RealmObject.toString() Stylistic updates Improve javadocs for Realm constructors Delete design document. Cleanup unit tests. Update RealmTest.java Add unit test exposing more solid reference counter Make the reference counter depend on the realm path Cleanup examples. Cleaned up unit tests and iterators. Fixed unit test so it now properly closes its resources. Update Realm.java Removed unnecessary object. Added copyright Added Realm.close(). Cleanup unit tests. Catching standard exceptions. Fixed unit test. Fix minor issues ... Conflicts: realm/src/androidTest/java/io/realm/RealmTest.java/Catching standard exceptions./Adding better error messages when converting to Java string/Merge pull request from realm/kg-bugfix-nonlatin-chars Use to_jstring() everywhere at the JNI layer/
,,0.1441,realm-java,Merge pull request from realm/cm-file-permission-error Better error reporting opening Realms/Error handling now uses exception thrown from core where it makes sense./fixed conflicts from merging with master/fixed some conflicts/Merge pull request from realm/kg-bugfix-nonlatin-chars Use to_jstring() everywhere at the JNI layer/
,,0.1043,realm-java,fixed conflicts from merging with master/fixed some conflicts/Merge pull request from realm/kg-bugfix-nonlatin-chars Use to_jstring() everywhere at the JNI layer/
