Topic_no,Keywords,Contrib,System,Text
18,"android, issue, remove, fix, crash, start, avoid, stop, refactor, shutdown, thread, logic, play, destroy, recent, view, show, network, music, save",0.0599,conscrypt,Tracking openssl-1.0.1 Bug: 6168278 Change-Id: I240d2cbc91f616fd486efc5203e2221c9896d90f/
,,0.0669,Frostwire,[common] Should fix Monova search. Issue (tested only on desktop)/
,,0.3684,Frostwire,"[android/apollo] Bug fix. Now a playlist can be created out of More by artist songs./[android] build 242 Fixes refresh issues adding/removing playlists. Refactors, cleanup./[android] fixed scrolling issue on profile adapters./[android] dont call refresh() inside restartLoader. minor optimizations. hunting for bug on favoritefragment./[android] multiple fixes and cleanup. Back arrow on top bar and back button behave the same goBack(). If user is inside an album view, it goes back to the artist profile, otherwise it finishes the task. When an album is removed list of albums is refreshed and songs are removed from recent./[android] fixes issue where last added favorite wasnt displaying. other refresh issues remain./[android] fixes on playlist handling./[android] fix display of recents, refactor on albumLoader./[android] fixes crash on long pressing special playlists./[android] fixes on favorite fragment, adding to favorites./[android] almost ready to merge, cleaning up, fixes./[android] mistery solved, several fixes, lots of logging to find it./[android] next batch of fragment refactors and fixes./"
,,0.1205,Frostwire,"[android] build 242 Fixes refresh issues adding/removing playlists. Refactors, cleanup./[android] fixes on playlist handling./[android] almost ready to merge, cleaning up, fixes./"
,,0.2633,Frostwire,"[android] multiple fixes and cleanup. Back arrow on top bar and back button behave the same goBack(). If user is inside an album view, it goes back to the artist profile, otherwise it finishes the task. When an album is removed list of albums is refreshed and songs are removed from recent./[android] fixes on playlist handling./[android] almost ready to merge, cleaning up, fixes./"
,,0.1121,Frostwire,"[android] fix display of recents, refactor on albumLoader./"
,,0.191,Frostwire,"[android] fixes issue with adapters adding null extra element at the end/[android] Fixes issue creating playlist off of artist./[android] fixed scrolling issue on profile adapters./[android] almost ready to merge, cleaning up, fixes./[android] mistery solved, several fixes, lots of logging to find it./"
,,0.1484,Frostwire,"[android] last fixes on create/rename playlist dialog./[android] build 242 Fixes refresh issues adding/removing playlists. Refactors, cleanup./"
,,0.3249,Frostwire,"[android] Fixed show cover on lockscreen is stopped not show is paused from notification show is close notification not show is paused from foreground not show is kill notification and paused- not show/[android] dont stop shutting down the music service if anything happens during broadcast to effect processors./[android] Avoiding NPE related to apollo/[android] Protecting from a failure in getAlbumtArt, specially a NPE while updating the remote control client/[android] Dont crash if we cant access ""content://media/external/fs_id""/[android] Dont crash if we cant get the MODIFY_PHONE_STATE permission. This is only used for remote control from the lock screen./[android] Fixed potential concurrency issue while releasing the mNextMediaPlayer/[android] NPEs are possible even after checking for non null. Fix./"
,,0.10400000000000001,Frostwire,"[android] fix display of recents, refactor on albumLoader./"
,,0.2315,Frostwire,"[android] multiple fixes and cleanup. Back arrow on top bar and back button behave the same goBack(). If user is inside an album view, it goes back to the artist profile, otherwise it finishes the task. When an album is removed list of albums is refreshed and songs are removed from recent./[android] mistery solved, several fixes, lots of logging to find it./[android] next batch of fragment refactors and fixes./"
,,0.1081,Frostwire,[android] fixed scrolling issue on profile adapters./
,,0.1101,Frostwire,[android] fixed scrolling issue on profile adapters./
,,0.1048,Frostwire,"[android] search and other torrent downloads now support partial download dialog. edge cases to fix./[android] pluggin HandpickedTorrentDialog on more use cases, got it to crash./"
,,0.2125,Frostwire,"[android] import cleanup, fixes broken build./[android] multiple fixes and cleanup. Back arrow on top bar and back button behave the same goBack(). If user is inside an album view, it goes back to the artist profile, otherwise it finishes the task. When an album is removed list of albums is refreshed and songs are removed from recent./"
,,0.0778,Frostwire,[desktop] avoid touching the UI from a background thread (that could freeze the application)/
,,0.0686,Frostwire,[desktop] possible NPE witnessed in Linux/
