Topic_no,Keywords,Contrib,System,Text
8,"revision_pulle, closes_differential, summary, yiwu_arbug, key, iterator, delete, change, fbshipit_source, snapshot, exist, add, option, support, update, maysamyabandeh_fbshipit, write, sequence_number, patch, blob",0.0849,conscrypt,Add TLS 1.3 benchmarks (#543) Adds a BenchmarkProtocol parameter to ClientSocketBenchmark and EngineHandshakeBenchmark to determine which protocol to use. Switched EngineHandshakeBenchmark off TestUtils.doEngineHandshake and onto its own implementation. This lets us simulate network transit time as well as eliminating all the test assertions and generally operating closer to the typical usage of an SSLEngine. Also adds the ability to specify JMH params on the command line./
,,0.0833,conscrypt,Add TLS 1.3 benchmarks (#543) Adds a BenchmarkProtocol parameter to ClientSocketBenchmark and EngineHandshakeBenchmark to determine which protocol to use. Switched EngineHandshakeBenchmark off TestUtils.doEngineHandshake and onto its own implementation. This lets us simulate network transit time as well as eliminating all the test assertions and generally operating closer to the typical usage of an SSLEngine. Also adds the ability to specify JMH params on the command line./
,,0.0697,Frostwire,[desktop] fix issue of listening to IPv6 and random port from settings/
,,0.0677,Frostwire,[desktop] fix issue of listening to IPv6 and random port from settings/
,,0.066,Frostwire,[desktop] added code to stop the refresh timer during the shutdown/
,,0.0545,OpenDDS,Fix problem with delete interface/
,,0.0713,realm-java,Client reset fixes (#5159) * Exposing a `SyncConfiguration` that allows a user to open the backup Realm after the client reset (#4759)./
,,0.0829,rocksdb,"Merge operator fixes part 1. Summary: null checks and revisions to DBIter::MergeValuesNewToOld() DBIter test to stringappend_test fix with Merge and TTL More plans for fixes later. Test Plan: clean; make stringappend_test 32; ./stringappend_test all check; Reviewers: haobo, emayanke, vamsi, dhruba Reviewed By: haobo CC: leveldb Differential Revision:"
,,0.1141,rocksdb,Change max_bytes_for_level_multiplier to double Summary: Closes Differential Revision: D4094732 Pulled By: yiwu-arbug fbshipit-source-id: b9b79e9/
,,0.1698,rocksdb,"Change max_bytes_for_level_multiplier to double Summary: Closes Differential Revision: D4094732 Pulled By: yiwu-arbug fbshipit-source-id: b9b79e9/Fix casts for MSVC Summary: I am not sure if this is the best way to fix this? Closes Differential Revision: D4109338 Pulled By: yiwu-arbug fbshipit-source-id: ca40809/Fix bug in UnScSigned-off-by: xh931076284 (#1336) Fix HdfsEnv::UnSchedule() API error/Fix the Windows build of RocksDB Java. Similar to (#1284)/Fix java build Summary: Fix the java build Test Plan: make rocksdbjava Reviewers: yhchiang, sdong Reviewed By: sdong Subscribers: andrewkr, dhruba Differential Revision:"
,,0.1101,rocksdb,Change max_bytes_for_level_multiplier to double Summary: Closes Differential Revision: D4094732 Pulled By: yiwu-arbug fbshipit-source-id: b9b79e9/
,,0.1101,rocksdb,Change max_bytes_for_level_multiplier to double Summary: Closes Differential Revision: D4094732 Pulled By: yiwu-arbug fbshipit-source-id: b9b79e9/
,,0.0884,rocksdb,"Fix SstFileWriter destructor Summary: If user did not call SstFileWriter::Finish() or called Finish() but it failed. We need to abandon the builder, to avoid destructing it while its open Closes Differential Revision: D4171660 Pulled By: IslamAbdelRahman fbshipit-source-id: ab6f434/"
,,0.2493,rocksdb,remove tabs and duplicate in c api Summary: fix lint error about tabs and duplicate includes. Closes Differential Revision: D4149646 Pulled By: lightmark fbshipit-source-id: 2e0a632/Add C api for RateLimiter Summary: Add C api for RateLimiter. Closes Differential Revision: D4116362 Pulled By: yiwu-arbug fbshipit-source-id: cb05a8d/Change max_bytes_for_level_multiplier to double Summary: Closes Differential Revision: D4094732 Pulled By: yiwu-arbug fbshipit-source-id: b9b79e9/expose IngestExternalFile to c abi Summary: IngestExternalFile is very useful when doing bulk load. This pr expose this API to c so many bindings can benefit from it too. Closes Differential Revision: D4113420 Pulled By: yiwu-arbug fbshipit-source-id: 307c6ae/Fix C api memtable rep bugs. (#1328)/
