Topic_no,Keywords,Contrib,System,Text
11,"summary, error, rocksdb, pull_request, fix, warning, differential_revision, build, size, implementation, memory, variable, make, include, write, hash, compiles_reviewer, version, fail, test_plan",0.066,Frostwire,[android] Avoid internal NPE in android BitmapFactory#decodeFile/
,,0.0967,Frostwire,[desktop] verbose error output in case a binary cant be loaded (does not include jlibtorrent)/
,,0.1063,Frostwire,[desktop] verbose error output in case a binary cant be loaded (does not include jlibtorrent)/
,,0.0891,Frostwire,[desktop] verbose error output in case a binary cant be loaded (does not include jlibtorrent)/
,,0.0872,Frostwire,[desktop] verbose error output in case a binary cant be loaded (does not include jlibtorrent)/
,,0.0948,Frostwire,[desktop] verbose error output in case a binary cant be loaded (does not include jlibtorrent)/
,,0.0677,Frostwire,[android] refactor in GeneralWizardPage and minor string translation fix/
,,0.0744,Frostwire,[android] NPE on EngineBroadcastReceiver::reopenNetworkSockets. Error wording clarification/
,,0.0838,Frostwire,[android] remove stack-overflow causing brainfart on YesNoDialog/[android] better fix for YesNoDialog clicklisteners/[android] Bug fix handling YesNoDialogs without positive or negative custom listeners/
,,0.0697,Frostwire,[desktop] bug loading SystemUtilities.dll on windows 64 (no longer called SystemUtilitiesX64.dll)/
,,0.071,OpenDDS,Merge pull request from objectcomputing/ipv6_updates Fix issues with IPV6 enabled builds on Windows./
,,0.1085,OpenDDS,"Merge pull request from mitza-oci/master Added ACE includes to fix static linking problem, needed template instantiations/Added ACE includes to fix static linking problem, needed template instantiations/"
,,0.0798,OpenDDS,Merge pull request from huangminghuang/RcHandle_fix Some fixes for RcHandle/Fix JNI compile errors/
,,0.0802,OpenDDS,Merge branch security of github.com:objectcomputing/OpenDDS into security (resolving a few conflicts / compile errors)/fixed a unit test for RTPS flags change/
,,0.0566,pljava,Testcase covering bug
,,0.0609,pljava,Testcase covering bug
,,0.0588,pljava,Bugfix 1011181: PL/Java fails to compile with
,,0.0915,realm-java,small update in error-text for Windows/Updated error-msg when we cant find the jni lib/Better Error message when lib cant be loaded./Fixed library path configuration (issue
,,0.0789,realm-java,Merge pull request from realm/ez-findbugs-hunt Add support for Findbugs and fix the issues found/Add support for Findbugs and fix the issues found/
,,0.2665,rocksdb,"Fix TransactionLogIterator EOF caching Summary: When TransactionLogIterator comes to EOF, it calls UnmarkEOF and continues reading. However, if glibc cached the EOF status of the file, it will get EOF again, even though the new data might have been written to it. This has been causing errors in Mac OS. Test Plan: test passes, was failing before Reviewers: dhruba, haobo, sdong Reviewed By: haobo CC: leveldb Differential Revision: a compile error which tries to check whether a size_t 0 in env_posix.cc Summary: Fixed a compile error which tries to check whether a size_t 0 in env_posix.cc util/env_posix.cc:180:16: error: comparison of unsigned expression 0 is always false [-Werror,-Wtautological-compare] } while (r 0 && errno EINTR); ~ ^ ~ 1 error generated. Test Plan: make check all Reviewers: igor, haobo Reviewed By: igor CC: leveldb Differential Revision: compile issue in Mac OS Summary: Compile issues are: * Unused variable env_ * Unused fallocate_with_keep_size_ Test Plan: compiles Reviewers: dhruba, haobo, sdong Reviewed By: dhruba CC: leveldb Differential Revision: fallocation Summary: Based on my recent findings (posted in our internal group), if we use fallocate without KEEP_SIZE flag, we get superior performance of fdatasync() in append-only workloads. This diff provides an option for user to not use KEEP_SIZE flag, thus optimizing his sync performance by up to 2x-3x. At one point we also just called posix_fallocate instead of fallocate, which isnt very fast: (tl;dr it manually writes out zero bytes to allocate storage). This diff also fixes that, by first calling fallocate and then posix_fallocate if fallocate is not supported. Test Plan: make check Reviewers: dhruba, sdong, haobo, ljin Reviewed By: dhruba CC: leveldb Differential Revision: pull request from yumiOS/modify_ftruncate_warning Modify the compile error about ftruncate()/Modify the compile error about ftruncate() Summary: Change to store the return value from ftruncate(). The reason is that ftruncate() has ""warn_unused_result"" attribute in some environment. Signed-off-by: Yumikiyo Osanai"
