Topic_no,Keywords,Contrib,System,Text
2,"throw, key, error, support, provide, exception, signature, thrpt_op, change, commit, mutex_thrpt, build, java, type, boringssl, ad, cherry_picked, cipher, catch, ops_put",0.1462,conscrypt,"Throw exceptions on wrong key type in Signature Our engine can handle both RSA and DSA, but we need to throw an error if the wrong key type is supplied after weve initialized to emulate other providers. Also, apparently OpenSSL is really flexible, because calling EVP_SignInit had the same effect as EVP_VerifyInit. Change this to be correct even though the underlying implementation in OpenSSL doesnt care. Change-Id: If9223d17909fcf86437b9669c204fc544e6d12ff/Ensure faster OpenSSLSignature is used when possible by doing proper case insensitive comparison Bug: 5934554 Change-Id: I640cd54c227df2bf662d484cb2af95ece4d13421/"
,,0.0731,conscrypt,Signature.verify should not throw if called twice Bug: Bug: 6870225 (cherry-picked from 52ec5bcc7d5d042d7ba6d0244d98ee72007a95e4) Change-Id: I29ee6feb4df9505b1691418a9213fe69f840e1ea/Signature.verify should not throw if called twice Bug: Change-Id: Iad18e46729dcd283f4cecd65994ac7b741bd3036/
,,0.4002,conscrypt,"Add OpenSSLEngineImpl Add support for SSLEngine via OpenSSL APIs. Currently this supports just the basic SSLEngine functionality. It can be improved in efficiency and performance, but it appears not to leak anything and be correct according to our test suites. Change-Id: Iea2dc3922e7c30e26daca38361877bd2f88ae668/DO NOT MERGE NativeCrypto: Handle 0-byte bignum arrays Some DSA tests were calling with bignum arrays that had the high bit set indicating a negative number. Also an empty array was being passed as another part of the test. This was working, but it was reading one byte past the end of the buffer. (cherry picked from commit 5b1934c717914323ddb0395f549ae11075a587da) Bug: 13789608 Change-Id: Ibd5a0dce61703ea569fd483f8acf66fd149703f8/ALPN: change socket calls to SSL_set_alpn_protos Calling SSL_CTX_set_alpn_protos appears to be detrimental to thread safety since the implementation of it resets the values. Its not idempotent to call it multiple times like SSL_CTX_enable_npn. Bug: Change-Id: I09ed9e75d08528300b86201c3e847b26702d4284/Use the new endpointVerificationAlgorithm API Use the new X509ExtendedTrustManager and use the new getEndpointVerificationAlgorithm to check the hostname during the handshake. Bug: 13103812 Change-Id: Id0a74d4ef21a7d7c90357a111f99b09971e535d0/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/am fe959f9a: am 652ff53b: Fix up concurrent use of APIs * commit fe959f9a94cd0d09038401b509a637cc3caf152f: Fix up concurrent use of APIs/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/Fix up concurrent use of APIs Code that is incorrectly using MessageDigest, Signature, or Mac in multiple threads simultaneously could cause a SEGV if OpenSSL is clearing out the MD_CTX at the same time another thread is trying to write to it. Make sure we initialize a new MD_CTX after each run to avoid crashing. The program using the instances concurrently is still wrong and will most likely get inconsistent results. Switch to using a context object instance to make sure we can hold a reference to the object during the native call. Bug: 8787753 Change-Id: I2518613a47cf03c811a29d17040804fc708394dd/Harden (EC)DSA signatures against weak nonces. Private key information is leaked by (EC)DSA signatures when nonces are produced by a weak RNG. This CL enables a mitigation provided by OpenSSL: mix in private key and message being signed into randomly generated nonce. Provided private key was generated by strong RNG, this should mitigate the weakness. NOTE: This mitigation is not implemented for signatures which use hardware-backed private keys (AndroidKeyStore). Change-Id: I60dbf57bff3cfcdcbbeb18be5d9dfba523cc6bb8/"
,,0.3998,conscrypt,"Changes to support asynchronous close interruption This change contains fixes to conscrypt from libcore change I37de3e7d1a005a73821221e6156d10b95c595d7a Bug: 13927110 Change-Id: Ied42e930e32013f93415625968372d3b997bd539/Make AppData creation symmetric AppData was being created in SSL_do_handshake, but freed in SSL_free. Make it symmetric by creating AppData in SSL_new instead. The SSLEngine may call do_handshake multiple times to complete a handshake, but this was creating an AppData each time it entered. Creating in SSL_new avoids the problem of checking whether it was already created on each entry into SSL_do_handshake calls. Bug: 14247219 Change-Id: I825486798250998a4d4141201bda68a4dffe13a4/Add OpenSSLEngineImpl Add support for SSLEngine via OpenSSL APIs. Currently this supports just the basic SSLEngine functionality. It can be improved in efficiency and performance, but it appears not to leak anything and be correct according to our test suites. Change-Id: Iea2dc3922e7c30e26daca38361877bd2f88ae668/DO NOT MERGE NativeCrypto: Handle 0-byte bignum arrays Some DSA tests were calling with bignum arrays that had the high bit set indicating a negative number. Also an empty array was being passed as another part of the test. This was working, but it was reading one byte past the end of the buffer. (cherry picked from commit 5b1934c717914323ddb0395f549ae11075a587da) Bug: 13789608 Change-Id: Ibd5a0dce61703ea569fd483f8acf66fd149703f8/DO NOT MERGE BIGNUM convert to Java BigInteger Java BigInteger is in twos complement, so it needs conversion for negative numbers. We were mishandling it before and the previous change just hacked around it. Actually convert to twos complement instead. (cherry picked from commit 1744cf2b54cc7183ff83a3a2eab3a92a8d95ff55) Bug: 13789608 Change-Id: I6bfe9577f0936678476193b55433b7d7dbc04400/ALPN: change socket calls to SSL_set_alpn_protos Calling SSL_CTX_set_alpn_protos appears to be detrimental to thread safety since the implementation of it resets the values. Its not idempotent to call it multiple times like SSL_CTX_enable_npn. Bug: Change-Id: I09ed9e75d08528300b86201c3e847b26702d4284/am 88eb6c92: am a0c196d7: Throw SSLHandshakeException for errors during handshake * commit 88eb6c927cc0b7e0d03ca21d581ad248030bfa9f: Throw SSLHandshakeException for errors during handshake/am a0c196d7: Throw SSLHandshakeException for errors during handshake * commit a0c196d76f1ed4fddeb94873b9aef47e50059cf2: Throw SSLHandshakeException for errors during handshake/Add JNI_TRACE_MD to cut down on noise During start-up of vogar, it does thousands of digests on the input class files which makes the output really noisy. Since debugging MD stuff is uncommon, just hide it behind another debug flag. Change-Id: I972a1b61c6ffe2d4cc345b089f0be10751ea32e4/Throw SSLHandshakeException for errors during handshake This is a subclass of SSLHandshake, so its not technically any different, but more sophisticated clients use this to differentiate between a failure during handshake and a general SSL failure. Bug: 13130968 Change-Id: Ifad026c9af6748c1f7cb6a75f8f49aa3e75deea8/Use the new endpointVerificationAlgorithm API Use the new X509ExtendedTrustManager and use the new getEndpointVerificationAlgorithm to check the hostname during the handshake. Bug: 13103812 Change-Id: Id0a74d4ef21a7d7c90357a111f99b09971e535d0/am a8d4e027: am eb6d87ee: Merge ""Allow verification failures to send SSL alert"" * commit a8d4e02750cf20b92e5ff2895d9f8b2d2e974245: Allow verification failures to send SSL alert/am eb6d87ee: Merge ""Allow verification failures to send SSL alert"" * commit eb6d87ee2d1939aa81e914dc0d4a3bc625ea10dd: Allow verification failures to send SSL alert/am eb6d87ee: Merge ""Allow verification failures to send SSL alert"" * commit eb6d87ee2d1939aa81e914dc0d4a3bc625ea10dd: Allow verification failures to send SSL alert/Merge ""Allow verification failures to send SSL alert""/Allow verification failures to send SSL alert Before we were relying on our pending exception to abort the SSL handshake, but the SSL alert was not sent to the server. This enables peer verification in the OpenSSL to send the alerts and cut the handshake off earlier. In OpenSSL, the ssl/s3_clnt.c had code that only sent an alert if verify mode was not SSL_VERIFY_NONE. Since were handling all the verification during the callback, we can special case anything we want to do for anonymous ciphers in the callback. Change-Id: I6c8fd0d0c6402e29ef3cb5fc5156eef2f4191ff0/am 88758d46: Fix LP64 builds * commit 88758d462641e4d2e72d26e55c270bfac97f3b08: Fix LP64 builds/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/am ca852134: Throw ArrayIndexOutOfBoundsException instead of generic * commit ca8521342b2b2269fb2cd31b3c81cf3d49c3f6ba: Throw ArrayIndexOutOfBoundsException instead of generic/Return SSL_TLSEXT_ERR_NOACK with no NPN/ALPN We were returning SSL_TLSEXT_ERR_OK even if we did not select any NPN/ALPN support. Bug: Change-Id: I79ea821512f03f1391247d3bcfc7ac7d042ecb41/am 3bcae05d: Add extra debug statement in NativeCrypto * commit 3bcae05d3e7d33e19f0e506ce6310570e44f63d5: Add extra debug statement in NativeCrypto/am a64f5de7: am 88758d46: Fix LP64 builds * commit a64f5de77feb9f795a09e5649d2b2fa961634856: Fix LP64 builds/am 88758d46: Fix LP64 builds * commit 88758d462641e4d2e72d26e55c270bfac97f3b08: Fix LP64 builds/Fix LP64 builds The last parameter to EVP_DigestUpdate is a size_t which on LP64 platforms doesnt have the same size as unsigned int. Fix the type of the update_func function pointer accordingly. Change-Id: Idd3b544e479e05055bffb0470a4ef370fad984fe Signed-off-by: KÈvin PETIT fe959f9a: am 652ff53b: Fix up concurrent use of APIs * commit fe959f9a94cd0d09038401b509a637cc3caf152f: Fix up concurrent use of APIs/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/Fix up concurrent use of APIs Code that is incorrectly using MessageDigest, Signature, or Mac in multiple threads simultaneously could cause a SEGV if OpenSSL is clearing out the MD_CTX at the same time another thread is trying to write to it. Make sure we initialize a new MD_CTX after each run to avoid crashing. The program using the instances concurrently is still wrong and will most likely get inconsistent results. Switch to using a context object instance to make sure we can hold a reference to the object during the native call. Bug: 8787753 Change-Id: I2518613a47cf03c811a29d17040804fc708394dd/am c0ec2406: am ca852134: Throw ArrayIndexOutOfBoundsException instead of generic * commit c0ec24066db8121613cdd51604e177e266e5d484: Throw ArrayIndexOutOfBoundsException instead of generic/am ca852134: Throw ArrayIndexOutOfBoundsException instead of generic * commit ca8521342b2b2269fb2cd31b3c81cf3d49c3f6ba: Throw ArrayIndexOutOfBoundsException instead of generic/Throw ArrayIndexOutOfBoundsException instead of generic This exception is specifically for arrays which is what were dealing with here. Change-Id: I11be2c75019844701b305240152815d7c610fbef/Harden (EC)DSA signatures against weak nonces. Private key information is leaked by (EC)DSA signatures when nonces are produced by a weak RNG. This CL enables a mitigation provided by OpenSSL: mix in private key and message being signed into randomly generated nonce. Provided private key was generated by strong RNG, this should mitigate the weakness. NOTE: This mitigation is not implemented for signatures which use hardware-backed private keys (AndroidKeyStore). Change-Id: I60dbf57bff3cfcdcbbeb18be5d9dfba523cc6bb8/am f694798c: am 3bcae05d: Add extra debug statement in NativeCrypto * commit f694798cfd850d4158ee454ab10dc3fdc0ca5454: Add extra debug statement in NativeCrypto/am 3bcae05d: Add extra debug statement in NativeCrypto * commit 3bcae05d3e7d33e19f0e506ce6310570e44f63d5: Add extra debug statement in NativeCrypto/Add extra debug statement in NativeCrypto Need to track the output of X509_get_pubkey Change-Id: I2196edbe935c32eabce840556958af67abfc1980/"
,,0.2641,conscrypt,"Use the new endpointVerificationAlgorithm API Use the new X509ExtendedTrustManager and use the new getEndpointVerificationAlgorithm to check the hostname during the handshake. Bug: 13103812 Change-Id: Id0a74d4ef21a7d7c90357a111f99b09971e535d0/am a8d4d7cc: am af672dd9: Avoid NullPointerException when no client cert key provided. * commit a8d4d7ccb89c31545f2de9ebda33d6b8a094c038: Avoid NullPointerException when no client cert key provided./am af672dd9: Avoid NullPointerException when no client cert key provided. * commit af672dd97643a721f2b038660c8a9e105a23576a: Avoid NullPointerException when no client cert key provided./am af672dd9: Avoid NullPointerException when no client cert key provided. * commit af672dd97643a721f2b038660c8a9e105a23576a: Avoid NullPointerException when no client cert key provided./Avoid NullPointerException when no client cert key provided. When the user of a client-mode SSLEngine provides a client certificate but provides no key, the current implementation blows up with a NullPointerException. This CL makes the behavior aligned with RI. It does not blow up, but rather proceeds without sending a certificate_verify message to the server. Normally, this then leads to the server terminating the handshake. Change-Id: Ib8d3f7e4b4b7fdd9f4ec4acd42513c781a703f96/Support TLS/SSL without X509TrustManager or X509KeyManager. This makes TLS/SSL primitives operate as expected when no X509TrustManager or X509KeyManager is provided. Instead of blowing up with KeyManagementException or NullPointerException (or similar) when X509TrustManager or X509KeyManager is not provided, this CL makes SSLContext.init accept such setup, and makes SSLSocket and SSLEngine reject certificate chains, select no private keys/aliases, and accept no certificate issuers. Bug: 13563574 Change-Id: I8de58377a09025258357dd4da9f6cb1b6f2dab80/"
,,0.3973,conscrypt,"am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/am fe959f9a: am 652ff53b: Fix up concurrent use of APIs * commit fe959f9a94cd0d09038401b509a637cc3caf152f: Fix up concurrent use of APIs/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/Fix up concurrent use of APIs Code that is incorrectly using MessageDigest, Signature, or Mac in multiple threads simultaneously could cause a SEGV if OpenSSL is clearing out the MD_CTX at the same time another thread is trying to write to it. Make sure we initialize a new MD_CTX after each run to avoid crashing. The program using the instances concurrently is still wrong and will most likely get inconsistent results. Switch to using a context object instance to make sure we can hold a reference to the object during the native call. Bug: 8787753 Change-Id: I2518613a47cf03c811a29d17040804fc708394dd/Harden (EC)DSA signatures against weak nonces. Private key information is leaked by (EC)DSA signatures when nonces are produced by a weak RNG. This CL enables a mitigation provided by OpenSSL: mix in private key and message being signed into randomly generated nonce. Provided private key was generated by strong RNG, this should mitigate the weakness. NOTE: This mitigation is not implemented for signatures which use hardware-backed private keys (AndroidKeyStore). Change-Id: I60dbf57bff3cfcdcbbeb18be5d9dfba523cc6bb8/"
,,0.4539,conscrypt,"am f76b17dd: Merge ""SSLEngine: fix some behaviors"" * commit f76b17dd896cac185bfec0b980a68a232f948c6a: SSLEngine: fix some behaviors/Merge ""SSLEngine: fix some behaviors""/SSLEngine: fix some behaviors * We were not checking buffer lengths. * wrap/unwrap should start a handshake. Change-Id: I35fbd8bf5eb699923f4712e7590bce7e7e13e529/SSLEngine: fix some behaviors * We were not checking buffer lengths. * wrap/unwrap should start a handshake. Change-Id: I35fbd8bf5eb699923f4712e7590bce7e7e13e529/Add OpenSSLEngineImpl Add support for SSLEngine via OpenSSL APIs. Currently this supports just the basic SSLEngine functionality. It can be improved in efficiency and performance, but it appears not to leak anything and be correct according to our test suites. Change-Id: Iea2dc3922e7c30e26daca38361877bd2f88ae668/ALPN: change socket calls to SSL_set_alpn_protos Calling SSL_CTX_set_alpn_protos appears to be detrimental to thread safety since the implementation of it resets the values. Its not idempotent to call it multiple times like SSL_CTX_enable_npn. Bug: Change-Id: I09ed9e75d08528300b86201c3e847b26702d4284/Use the new endpointVerificationAlgorithm API Use the new X509ExtendedTrustManager and use the new getEndpointVerificationAlgorithm to check the hostname during the handshake. Bug: 13103812 Change-Id: Id0a74d4ef21a7d7c90357a111f99b09971e535d0/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/am 7c3263f1: OpenSSLX509Certificate: only catch BadPaddingException * commit 7c3263f16bae0f1b2125de2c3c1c683303e768ce: OpenSSLX509Certificate: only catch BadPaddingException/am fe959f9a: am 652ff53b: Fix up concurrent use of APIs * commit fe959f9a94cd0d09038401b509a637cc3caf152f: Fix up concurrent use of APIs/am 652ff53b: Fix up concurrent use of APIs * commit 652ff53bd48ed61389337a42d8e50cdb7ace0fec: Fix up concurrent use of APIs/Fix up concurrent use of APIs Code that is incorrectly using MessageDigest, Signature, or Mac in multiple threads simultaneously could cause a SEGV if OpenSSL is clearing out the MD_CTX at the same time another thread is trying to write to it. Make sure we initialize a new MD_CTX after each run to avoid crashing. The program using the instances concurrently is still wrong and will most likely get inconsistent results. Switch to using a context object instance to make sure we can hold a reference to the object during the native call. Bug: 8787753 Change-Id: I2518613a47cf03c811a29d17040804fc708394dd/Harden (EC)DSA signatures against weak nonces. Private key information is leaked by (EC)DSA signatures when nonces are produced by a weak RNG. This CL enables a mitigation provided by OpenSSL: mix in private key and message being signed into randomly generated nonce. Provided private key was generated by strong RNG, this should mitigate the weakness. NOTE: This mitigation is not implemented for signatures which use hardware-backed private keys (AndroidKeyStore). Change-Id: I60dbf57bff3cfcdcbbeb18be5d9dfba523cc6bb8/am 95369a99: am 7c3263f1: OpenSSLX509Certificate: only catch BadPaddingException * commit 95369a993991b7a1a7bd8060e988d3acacdb4c43: OpenSSLX509Certificate: only catch BadPaddingException/am 7c3263f1: OpenSSLX509Certificate: only catch BadPaddingException * commit 7c3263f16bae0f1b2125de2c3c1c683303e768ce: OpenSSLX509Certificate: only catch BadPaddingException/OpenSSLX509Certificate: only catch BadPaddingException We only need to catch BadPaddingException right now. Let the other non-RuntimeException exceptions pass. Change-Id: I5b6878250d428b1ee953092967b7418003ee9216/"
,,0.345,conscrypt,"Add OpenSSLEngineImpl Add support for SSLEngine via OpenSSL APIs. Currently this supports just the basic SSLEngine functionality. It can be improved in efficiency and performance, but it appears not to leak anything and be correct according to our test suites. Change-Id: Iea2dc3922e7c30e26daca38361877bd2f88ae668/ALPN: change socket calls to SSL_set_alpn_protos Calling SSL_CTX_set_alpn_protos appears to be detrimental to thread safety since the implementation of it resets the values. Its not idempotent to call it multiple times like SSL_CTX_enable_npn. Bug: Change-Id: I09ed9e75d08528300b86201c3e847b26702d4284/Use the new endpointVerificationAlgorithm API Use the new X509ExtendedTrustManager and use the new getEndpointVerificationAlgorithm to check the hostname during the handshake. Bug: 13103812 Change-Id: Id0a74d4ef21a7d7c90357a111f99b09971e535d0/am a8d4e027: am eb6d87ee: Merge ""Allow verification failures to send SSL alert"" * commit a8d4e02750cf20b92e5ff2895d9f8b2d2e974245: Allow verification failures to send SSL alert/am eb6d87ee: Merge ""Allow verification failures to send SSL alert"" * commit eb6d87ee2d1939aa81e914dc0d4a3bc625ea10dd: Allow verification failures to send SSL alert/am eb6d87ee: Merge ""Allow verification failures to send SSL alert"" * commit eb6d87ee2d1939aa81e914dc0d4a3bc625ea10dd: Allow verification failures to send SSL alert/Merge ""Allow verification failures to send SSL alert""/Allow verification failures to send SSL alert Before we were relying on our pending exception to abort the SSL handshake, but the SSL alert was not sent to the server. This enables peer verification in the OpenSSL to send the alerts and cut the handshake off earlier. In OpenSSL, the ssl/s3_clnt.c had code that only sent an alert if verify mode was not SSL_VERIFY_NONE. Since were handling all the verification during the callback, we can special case anything we want to do for anonymous ciphers in the callback. Change-Id: I6c8fd0d0c6402e29ef3cb5fc5156eef2f4191ff0/Support TLS/SSL without X509TrustManager or X509KeyManager. This makes TLS/SSL primitives operate as expected when no X509TrustManager or X509KeyManager is provided. Instead of blowing up with KeyManagementException or NullPointerException (or similar) when X509TrustManager or X509KeyManager is not provided, this CL makes SSLContext.init accept such setup, and makes SSLSocket and SSLEngine reject certificate chains, select no private keys/aliases, and accept no certificate issuers. Bug: 13563574 Change-Id: I8de58377a09025258357dd4da9f6cb1b6f2dab80/"
,,0.1299,conscrypt,Remove direct reference to PROVIDER_NAME Its unnecessary and this is the only code that does it like this. It casuses problems with unbundling since the PROVIDER_NAME can change when used unbundled. Bug: 15771893 Change-Id: I1450cf7033b0629e7b79616c3660ec12b8afb8d6/Remove direct reference to PROVIDER_NAME Its unnecessary and this is the only code that does it like this. It casuses problems with unbundling since the PROVIDER_NAME can change when used unbundled. (cherry-picked from commit c59af1c17b96618de24aa2d6bc682bac5ea6cf24) Bug: 15771893 Change-Id: I1450cf7033b0629e7b79616c3660ec12b8afb8d6/
,,0.1582,conscrypt,am f427ec90: Fix the ENGINE_finish/ENGINE_free mixup * commit f427ec902fa84d8df4f6dfc2822005a215023dde: Fix the ENGINE_finish/ENGINE_free mixup/am 532488fd: am 9a4f1dfb: Fix the ENGINE_finish/ENGINE_free mixup * commit 532488fdcaecc1fb5b3bfe3f31aa3fd0164fd3c6: Fix the ENGINE_finish/ENGINE_free mixup/am 9a4f1dfb: Fix the ENGINE_finish/ENGINE_free mixup * commit 9a4f1dfbeea80ec52c0d551afceb68435798c1a8: Fix the ENGINE_finish/ENGINE_free mixup/am 984b7ec6: Fix the ENGINE_finish/ENGINE_free mixup * commit 984b7ec6f5aab314117949a48e448ff4f6b65f16: Fix the ENGINE_finish/ENGINE_free mixup/Fix the ENGINE_finish/ENGINE_free mixup The tests were calling finish when it meant free. This caused tests to segmentation fault next time the ENGINE was looked up in the dynamic engine list. (cherry picked from commit 984b7ec6f5aab314117949a48e448ff4f6b65f16) Bug: 14994037 Change-Id: If7379fee26f7e79fa0b43104ac9d13b4ffb62ba8/Fix the ENGINE_finish/ENGINE_free mixup The tests were calling finish when it meant free. This caused tests to segmentation fault next time the ENGINE was looked up in the dynamic engine list. (cherry picked from commit 984b7ec6f5aab314117949a48e448ff4f6b65f16) Bug: 14994037 Change-Id: If7379fee26f7e79fa0b43104ac9d13b4ffb62ba8/Fix the ENGINE_finish/ENGINE_free mixup The tests were calling finish when it meant free. This caused tests to segmentation fault next time the ENGINE was looked up in the dynamic engine list. Bug: 14994037 Change-Id: If7379fee26f7e79fa0b43104ac9d13b4ffb62ba8/
