Topic_no,Keywords,Contrib,System,Text
19,"fix, issue, bug, access_fixe, desktop_declaration, avoid, common, search, leak, loader, show, transfer, torrent, warning_native, made_without, checking_exception, differential_revision, standalone, build_install, memory_leak",0.0848,Frostwire,"[desktop] Fixes bug setting author on m4a from YT. Cleanup./[dekstop] Using fmp4, fixed compilation/"
,,0.0639,Frostwire,[desktop] Fixes bug opening certain YT preview URLs/
,,0.0759,Frostwire,Compilation fixes/
,,0.10400000000000001,Frostwire,[common] Fixes EZTV search (Issue
,,0.0848,Frostwire,[common] Minor regex fix/[common] Avoid channels in YT search performer/
,,0.077,Frostwire,[android] Updated to jlibtorrent 1.1.0.21 and fixed issues with common changes/
,,0.0786,Frostwire,[android] next batch of fragment refactors and fixes./
,,0.114,Frostwire,[android] Fixes issue Repeated More by artist menu entry. changelog./[android] next batch of fragment refactors and fixes./
,,0.0744,Frostwire,[android] next batch of fragment refactors and fixes./
,,0.1728,Frostwire,"[android] fixed scrolling issue on profile adapters./[android] dont call refresh() inside restartLoader. minor optimizations. hunting for bug on favoritefragment./[android] fixes issue where last added favorite wasnt displaying. other refresh issues remain./[android] fixes on favorite fragment, adding to favorites./[android] next batch of fragment refactors and fixes./"
,,0.0765,Frostwire,[android] next batch of fragment refactors and fixes./
,,0.0744,Frostwire,[android] next batch of fragment refactors and fixes./
,,0.0744,Frostwire,[android] next batch of fragment refactors and fixes./
,,0.1199,Frostwire,[android] fixes on playlist handling./[android] next batch of fragment refactors and fixes./
,,0.0786,Frostwire,[android] next batch of fragment refactors and fixes./
,,0.0895,Frostwire,"[android] mistery solved, several fixes, lots of logging to find it./"
,,0.1006,Frostwire,"[android] fixes on playlist handling./[android] mistery solved, several fixes, lots of logging to find it./"
,,0.1029,Frostwire,"[android] solves back button issue on Album fragment./[android] almost ready to merge, cleaning up, fixes./[android] next batch of fragment refactors and fixes./"
,,0.0861,Frostwire,[android] dont call refresh() inside restartLoader. minor optimizations. hunting for bug on favoritefragment./[android] fixes on playlist handling./
,,0.0989,Frostwire,"[android] fix backgrounds of MyMusic search. cleanup, refactors./[android] fixes on playlist handling./"
,,0.1838,Frostwire,"[android] fixes on favorite fragment, adding to favorites./[android] mistery solved, several fixes, lots of logging to find it./[android] next batch of fragment refactors and fixes./"
,,0.1714,Frostwire,[android] copyright fixes. DRY refactor with dlg.setStyle()/[android] cast crash fixed./[android] fix issue with thumbnail. refactored dialog and adapter out of DownloadSoundcloudFromUrlTask into separate files./[android] checkboxs work. finished breaking dependency on SearchResult for ConfirmListDialog./Making more fail safe getting the last selected item from results lists/[android] cast crash fixed./[android] fix issue with thumbnail. refactored dialog and adapter out of DownloadSoundcloudFromUrlTask into separate files./[android] checkboxs work. finished breaking dependency on SearchResult for ConfirmListDialog./Making more fail safe getting the last selected item from results lists/[android] Updated to jlibtorrent 1.1.0.21 and fixed issues with common changes/
,,0.1256,Frostwire,"[android] copyright fixes. DRY refactor with dlg.setStyle()/[android] search and other torrent downloads now support partial download dialog. edge cases to fix./[android] pluggin HandpickedTorrentDialog on more use cases, got it to crash./"
,,0.1121,Frostwire,[android] search and other torrent downloads now support partial download dialog. edge cases to fix./
,,0.1496,Frostwire,"[android] Shows descriptive error on Internet dropped (Issue Clears errored cloud transfers./[android] Not using File.renameTo, it fails in Android if mount points are different/"
,,0.2001,Frostwire,"[android] Shows descriptive error on Internet dropped (Issue Clears errored cloud transfers./[android] Not using File.renameTo, it fails in Android if mount points are different/[android] Fixed potential issue with saving pure http downloads in SD/[android] SoundCloud transfers were not reporting progress correctly due to unknown file size. Fixes Issue"
,,0.0673,Frostwire,Compilation fixes/
,,0.1503,Frostwire,[android] Shows descriptive error on Internet dropped (Issue Clears errored cloud transfers./
,,0.075,Frostwire,[android] Updated to jlibtorrent 1.1.0.21 and fixed issues with common changes/
,,0.0828,Frostwire,[android] copyright fixes. DRY refactor with dlg.setStyle()/
,,0.0849,Frostwire,[android] copyright fixes. DRY refactor with dlg.setStyle()/
,,0.0849,Frostwire,[android] copyright fixes. DRY refactor with dlg.setStyle()/
,,0.1617,Frostwire,[android] fixed Illegal state exception with FragmentManager when showing AbstractConfirmListDialog./[android] copyright fixes. DRY refactor with dlg.setStyle()/[android] search and other torrent downloads now support partial download dialog. edge cases to fix./
,,0.0849,Frostwire,[android] copyright fixes. DRY refactor with dlg.setStyle()/
,,0.1491,Frostwire,[android] checkboxs work. finished breaking dependency on SearchResult for ConfirmListDialog./[android] checkboxs work. finished breaking dependency on SearchResult for ConfirmListDialog./
,,0.0935,Frostwire,[android] fixes bug where torrent download dialog would keep coming back./[desktop] better error output when encountering invalid torrent/
,,0.1004,Frostwire,[desktop] Show update download progress on Tools menu. Fixes
,,0.1043,Frostwire,[desktop] Show update download progress on Tools menu. Fixes
,,0.115,Frostwire,"[common] Fixed NPE if downloading magnet/[android] fixing conflicts./[common] Another NPE fix due to bad timing, in need of refactor/[common] Fixed NPE but the main reason is bad timing in loading (needs refactor)/"
,,0.1139,Frostwire,[common] Fixes YT search issues/[common] fix some yt regex/[common] YT preliminary html offset finder was broken after updates./
,,0.1042,Frostwire,Merge pull request from alejandroarturom/torlock-fixes [common] Fixes Torlock Search/[common] Fixes Torlock Search/
,,0.1101,Frostwire,Merge pull request from alejandroarturom/torlock-fixes [common] Fixes Torlock Search/[common] Fixes Torlock Search/
,,0.177,Frostwire,"[android] NPE fix reported in console/[android] Multiple fixes. Respects ""Show Transfers"" preference for cloud downloads. based torrents search results work again. Shows a toast to appeace user in case torrent fetching takes a while when a torrent search result is clicked./"
,,0.1791,Frostwire,"[android] turned off ui-debug flag./[android] Multiple fixes. Respects ""Show Transfers"" preference for cloud downloads. based torrents search results work again. Shows a toast to appeace user in case torrent fetching takes a while when a torrent search result is clicked./"
,,0.0957,Frostwire,[android] fixes bug where torrent download dialog would keep coming back./
,,0.0883,Frostwire,[android] Closes more descriptive error on Connection timed out for cloud transfers./[android] fixing conflicts./
,,0.0823,Frostwire,[android] Fixes issue torrent picker sorting./
,,0.1081,Frostwire,[common/desktop] should fix issues with FW not opening .TORRENT files/
,,0.1081,Frostwire,[common/desktop] should fix issues with FW not opening .TORRENT files/
,,0.1266,Frostwire,[desktop] get TransfersTab reference from MainFrame to avoid casting issues/[desktop] fixes bug where transfers wouldnt be shown upon a download starting./
,,0.1062,Frostwire,[common/desktop] should fix issues with FW not opening .TORRENT files/
,,0.1081,Frostwire,[common/desktop] should fix issues with FW not opening .TORRENT files/
,,0.1264,Frostwire,"[common] using new jlibtorrent API for load settings (fix log setting)/[common] improved error log in BTEngine/[common/desktop] should fix issues with FW not opening .TORRENT files/[android] avoid ArrayIndexOutOfBoundsException/[common] NPE on BTEngine.download, priorities can be null/"
,,0.1435,Frostwire,Merge pull request from alejandroarturom/monova-fixed-20160609 [Common] Fixed Monova Search Results/[Common] Fixed Monova Search Results/
,,0.2161,Frostwire,[desktop] playlist handling bug fixes bugfix: dragging starred track from some playlist onto another playlist would unmark track as starred bugfix: dragging starred track from starred woudl remove from starred accepts drops on starred/
,,0.2075,Frostwire,[desktop] playlist handling bug fixes bugfix: dragging starred track from some playlist onto another playlist would unmark track as starred bugfix: dragging starred track from starred woudl remove from starred accepts drops on starred/
,,0.204,Frostwire,[desktop] playlist handling bug fixes bugfix: dragging starred track from some playlist onto another playlist would unmark track as starred bugfix: dragging starred track from starred woudl remove from starred accepts drops on starred/
,,0.2092,Frostwire,[desktop] playlist handling bug fixes bugfix: dragging starred track from some playlist onto another playlist would unmark track as starred bugfix: dragging starred track from starred woudl remove from starred accepts drops on starred/
,,0.0751,Frostwire,[desktop/issue New: All Free Downloads button/
,,0.0599,Frostwire,[common] fixed YT regex/
,,0.0833,Frostwire,[common] fixed limetorrents details regex/
,,0.0854,Frostwire,[common] fixed SC search/
,,0.1138,Frostwire,[common] fixed monova engine using the http torrent url/[common] added unit test for monova and partial fix to search (still not working)/
,,0.0778,Frostwire,[desktop] fixes issue with transfer text filter/
,,0.0673,Frostwire,[desktop] cleanup unthrown exceptions/
,,0.0652,Frostwire,[desktop] cleanup unthrown exceptions/
,,0.0673,Frostwire,[desktop] cleanup unthrown exceptions/
,,0.0673,Frostwire,[desktop] cleanup unthrown exceptions/
,,0.1011,Frostwire,[common] set stop_tracker_timeout to 0 to supress trackers communications during shutdown/[common] reset libtorrent state when in presence of ABI issues/[common] fixed issue that some settings wasnt applied in BTEngine/
,,0.0916,Frostwire,[common] fixed old issue of ThreadPool not using LinkedBlockingQueue/
,,0.1,Frostwire,[common] fixed YT player regex/[common] fixed YT/
,,0.0621,Frostwire,[common] fix SC/
,,0.0891,Frostwire,[common] TorLock search fixed/
,,0.1186,Frostwire,"[common] Monova fixed. Monova no longer provides seeds. Since seeds tend to be always out of date, Ive provided a random number between 50 and 100. Monova no longer provides .torrent urls, well have to settle for magnet uris only/"
,,0.0939,Frostwire,[common] avoid re-download of torrent is already complete/
,,0.0929,Frostwire,[common] fixed issue of thread pool for fixed maximum pool size/
,,0.063,Frostwire,[common] fixed Monova/
,,0.1269,Frostwire,[android] fixed potential context leak in SeedAction/[android] fixed issue of all transfers go to seeding/
,,0.066,Frostwire,[android] crash dismissing NewTransferDialog/
,,0.1228,Frostwire,[all] EZTV search fixed for the longest time it wasnt adding the search keywords to the search url. test code updated/
