Topic_no,Keywords,Contrib,System,Text
4,"write, add, change, thread, set, make, memtable, support, time, summary, problem, wait, transaction, start, header_file, build, case, win, run, exist",0.2169,conscrypt,AI 143235: am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Automated import of CL 143235/AI 143385: am: CL 143235 am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Original author: android-build Merged from: //branches/donutburger/... Automated import of CL 143385/AI 143073: Bringing the Crypto tests down to zero failures. BUG=1285921 Automated import of CL 143073/
,,0.2154,conscrypt,AI 143235: am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Automated import of CL 143235/AI 143385: am: CL 143235 am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Original author: android-build Merged from: //branches/donutburger/... Automated import of CL 143385/AI 143073: Bringing the Crypto tests down to zero failures. BUG=1285921 Automated import of CL 143073/
,,0.2215,conscrypt,AI 143235: am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Automated import of CL 143235/AI 143385: am: CL 143235 am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Original author: android-build Merged from: //branches/donutburger/... Automated import of CL 143385/AI 143073: Bringing the Crypto tests down to zero failures. BUG=1285921 Automated import of CL 143073/
,,0.2184,conscrypt,AI 143235: am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Automated import of CL 143235/AI 143385: am: CL 143235 am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Original author: android-build Merged from: //branches/donutburger/... Automated import of CL 143385/AI 143073: Bringing the Crypto tests down to zero failures. BUG=1285921 Automated import of CL 143073/
,,0.2184,conscrypt,AI 143235: am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Automated import of CL 143235/AI 143385: am: CL 143235 am: CL 143073 Bringing the Crypto tests down to zero failures. Original author: jorgp Merged from: //branches/cupcake/... Original author: android-build Merged from: //branches/donutburger/... Automated import of CL 143385/AI 143073: Bringing the Crypto tests down to zero failures. BUG=1285921 Automated import of CL 143073/
,,0.4307,conscrypt,"Resync a load of tests with upstream, make our build faster. I started off with a mission to remove uses of dalvik.annotation.* (stuff like and other useless junk that just makes it harder to stay in sync with upstream). I wrote a script to go through tests showing me the diff between what we have and what upstream has, thinking that in cases where upstream has also added tests, I may as well pull them in at the same time... ...but I didnt realize how close we were to having dx fill its 1.5GiB heap. After trying various alternatives, I decided to bite the bullet and break core-tests up into one .jar per module. This adds parallelism back into this, the slowest part of our build. (I can do even better, but Ill do that in a separate patch, preferably after weve merged recent changes from master.) Only a couple of dependencies were problematic: the worthless TestSuiteFactory which already contained a comment suggesting we get rid of it, and the fact that some tests most notably the concurrent ones also contained main methods that started the JUnit tty-based TestRunner. (In the long run, we want to be running the harmony tests directly from a pristine ""svn co"" of upstream, using DalvikRunner. But this will be a big help in the meantime, and starts the work of getting our current copy of the tests into a state where we can start to extract any meaningful changes/additions weve made.)/"
,,0.4348,conscrypt,"Resync a load of tests with upstream, make our build faster. I started off with a mission to remove uses of dalvik.annotation.* (stuff like and other useless junk that just makes it harder to stay in sync with upstream). I wrote a script to go through tests showing me the diff between what we have and what upstream has, thinking that in cases where upstream has also added tests, I may as well pull them in at the same time... ...but I didnt realize how close we were to having dx fill its 1.5GiB heap. After trying various alternatives, I decided to bite the bullet and break core-tests up into one .jar per module. This adds parallelism back into this, the slowest part of our build. (I can do even better, but Ill do that in a separate patch, preferably after weve merged recent changes from master.) Only a couple of dependencies were problematic: the worthless TestSuiteFactory which already contained a comment suggesting we get rid of it, and the fact that some tests most notably the concurrent ones also contained main methods that started the JUnit tty-based TestRunner. (In the long run, we want to be running the harmony tests directly from a pristine ""svn co"" of upstream, using DalvikRunner. But this will be a big help in the meantime, and starts the work of getting our current copy of the tests into a state where we can start to extract any meaningful changes/additions weve made.)/"
,,0.4348,conscrypt,"Resync a load of tests with upstream, make our build faster. I started off with a mission to remove uses of dalvik.annotation.* (stuff like and other useless junk that just makes it harder to stay in sync with upstream). I wrote a script to go through tests showing me the diff between what we have and what upstream has, thinking that in cases where upstream has also added tests, I may as well pull them in at the same time... ...but I didnt realize how close we were to having dx fill its 1.5GiB heap. After trying various alternatives, I decided to bite the bullet and break core-tests up into one .jar per module. This adds parallelism back into this, the slowest part of our build. (I can do even better, but Ill do that in a separate patch, preferably after weve merged recent changes from master.) Only a couple of dependencies were problematic: the worthless TestSuiteFactory which already contained a comment suggesting we get rid of it, and the fact that some tests most notably the concurrent ones also contained main methods that started the JUnit tty-based TestRunner. (In the long run, we want to be running the harmony tests directly from a pristine ""svn co"" of upstream, using DalvikRunner. But this will be a big help in the meantime, and starts the work of getting our current copy of the tests into a state where we can start to extract any meaningful changes/additions weve made.)/"
,,0.4266,conscrypt,"Resync a load of tests with upstream, make our build faster. I started off with a mission to remove uses of dalvik.annotation.* (stuff like and other useless junk that just makes it harder to stay in sync with upstream). I wrote a script to go through tests showing me the diff between what we have and what upstream has, thinking that in cases where upstream has also added tests, I may as well pull them in at the same time... ...but I didnt realize how close we were to having dx fill its 1.5GiB heap. After trying various alternatives, I decided to bite the bullet and break core-tests up into one .jar per module. This adds parallelism back into this, the slowest part of our build. (I can do even better, but Ill do that in a separate patch, preferably after weve merged recent changes from master.) Only a couple of dependencies were problematic: the worthless TestSuiteFactory which already contained a comment suggesting we get rid of it, and the fact that some tests most notably the concurrent ones also contained main methods that started the JUnit tty-based TestRunner. (In the long run, we want to be running the harmony tests directly from a pristine ""svn co"" of upstream, using DalvikRunner. But this will be a big help in the meantime, and starts the work of getting our current copy of the tests into a state where we can start to extract any meaningful changes/additions weve made.)/"
,,0.4307,conscrypt,"Resync a load of tests with upstream, make our build faster. I started off with a mission to remove uses of dalvik.annotation.* (stuff like and other useless junk that just makes it harder to stay in sync with upstream). I wrote a script to go through tests showing me the diff between what we have and what upstream has, thinking that in cases where upstream has also added tests, I may as well pull them in at the same time... ...but I didnt realize how close we were to having dx fill its 1.5GiB heap. After trying various alternatives, I decided to bite the bullet and break core-tests up into one .jar per module. This adds parallelism back into this, the slowest part of our build. (I can do even better, but Ill do that in a separate patch, preferably after weve merged recent changes from master.) Only a couple of dependencies were problematic: the worthless TestSuiteFactory which already contained a comment suggesting we get rid of it, and the fact that some tests most notably the concurrent ones also contained main methods that started the JUnit tty-based TestRunner. (In the long run, we want to be running the harmony tests directly from a pristine ""svn co"" of upstream, using DalvikRunner. But this will be a big help in the meantime, and starts the work of getting our current copy of the tests into a state where we can start to extract any meaningful changes/additions weve made.)/"
