Topic_no,Keywords,Contrib,System,Text
14,"summary, revision_pulle, pull_request, option, file, error, commit, resolved_differential, env, maysamyabandeh_fbshipit, patch, storage, open, set, call, user, introduce, snapshot, entry, read",0.0597,conscrypt,Remember intermediate CAs in TrustMangerImpls IndexedPKIXParameters Bug: 3404902 Change-Id: I4a3c35fd2981933c255e5d3a620675b9575083d4/
,,0.0843,frostwire,"[desktop] temporary entryFromMap patch, to be fixed on jlibtorrent::Entry.fromMap(...)/"
,,0.1285,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/Fix merge conflicts/
,,0.0792,jna,Apply patch from issue support opening current process on Unix git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/apply patch for issue git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.0664,jna,add test for GetLastError interception/
,,0.065,jna,add last error exception for direct calls git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/Handle last error as an exception if declared git-svn-id: 2f8a963e-d2e4-e7d0-97bf-ccb7fcea9d80/
,,0.1753,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.1342,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/
,,0.171,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.1768,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.1768,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.1456,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/Merge pull request from lgoldstein/issue-604 Fixed issue Kernel32#GetLastError() always returns ERROR_SUCCESS/Fixed issue Kernel32#GetLastError() always returns ERROR_SUCCESS/
,,0.1496,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/
,,0.1121,jna,Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.1121,jna,Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.1427,jna,Merge pull request from lgoldstein/close-handle Added standard Kernel32Util#closeHandle method that throws an exception if failed to close the handle/Added standard Kernel32Util#closeHandle method that throws a Win32Exception if failed to close the handle/
,,0.0689,jna,Fixed memory allocation in LPWSTR and LPSTR constructors./
,,0.1102,jna,Merge pull request from lgoldstein/free-memory Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/Kernel32Util#freeLocal/GlobalMemory always throws Win32Exception if failed/
,,0.0534,jna,Fix javadoc errors/
