Topic_no,Keywords,Contrib,System,Text
2,"key, block, iterator, change, read, summary, file, bug, index, revision_pulle, datum, make, check, fix, seek, status, range_tombstone, resolved_differential, pull_request, end",0.0699,conscrypt,Provide key context Bug: 6249185 Make the key context available. Change-Id: I51967e2a164b3f83d5d5096add7199c3a121da06/
,,0.0706,conscrypt,external/conscrypt: remove DH key support. This change should be moot because ce175480 already removed support for DH keys. Bug: 20521989 Change-Id: Ief27adf451accd86d59001cc6752461bc763b3bb/
,,0.0639,frostwire,[common][fmp4] Fixes in cover box/
,,0.066,frostwire,"[desktop] ignore mplauer VDecoder init failed message, nothing we can do/"
,,0.098,frostwire,"[android] Fixes update issues with fresh Ubuntu 16.04+ The new waterfall logic to attempt the launching of the .deb file is 1. gnome-software, 2. gdebi-gtk, 3. software-center Enhanced the UpdateMediator tryUbuntuInstallCmd api with a new method that takes multiple arguments, this was necessary due to the gnome-software command line interface being so different./"
,,0.0616,frostwire,[common] added unit test for monova and partial fix to search (still not working)/
,,0.0772,frostwire,[android] ApolloFragmentAdpter.java recovers from possible index out of bounds exception/
,,0.0577,frostwire,[android] Issue MiniPlayer ANR fixed/
,,0.068,jna,bug trapping code/some changes to find the bug/some changes to find issue with JNA 4/
,,0.0669,jna,fix direct buffer args tests/
,,0.0634,jna,some small bug fixes to TLB generating/some changes to find issue with JNA 4/
,,0.0838,jna,some small bug fixes to TLB generating/some changes to find the bug/some changes to find issue with JNA 4/
,,0.0625,jna,some changes to find the bug/some changes to find issue with JNA 4/
,,0.0685,jna,some changes to find the bug/some changes to find issue with JNA 4/
,,0.0603,OpenDDS,Wed Nov 3 15:08:23 UTC 2010 Don Hudson Added catch block for std::exception to TransportReactorTask so more detail can be included in error message./
,,0.0577,OpenDDS,"Prefix parameter with DCPS, always check for CDR alignment, fix fuzz, test inclusion/"
,,0.0699,OpenDDS,"Merge pull request from iamtheschmitzer/master LargeSample fixes, Dont run Multidiscovery on target/Wait 60 seconds for other processes, dont say unreadable publisher_timeouts is an error/"
,,0.0545,OpenDDS,Coverity Scan Defects: Dereference after null check fixes./
