Topic_no,Keywords,Contrib,System,Text
13,"file, compaction, log, level, write, flush, number, call, delete, size, column_family, add, memtable, sst, datum, summary, time, base, read, create",0.0772,conscrypt,Defend against null directory list in FileClientSessionCache Bug: 3363561 Change-Id: Idc45f7ed85d4e2a78078f06f4d9bbf903efdac69/
,,0.1151,conscrypt,"Fix unwrap bug for large messages. (#189) If you write a record and dont have enough destination buffer space to read all the plaintext, the plaintext gets left in the plaintext buffer and the next record you write ends up in the ciphertext buffer (and you read the leftover plaintext from the last record), and you continue to have a record sitting in the ciphertext buffer until you get two records that dont fit in the buffer together, at which point you get the short write and subsequent exception. Also added a test to verify the bug./Throw SSLHandshakeException for bad certs. (#147) Also expanding some of the test coverage in OpenSSLEngineImplTest./Merge upstream master Test: cts-tradefed run cts CtsLibcoreOkHttpTestCases arm64-v8a Test: cts-tradefed run cts CtsLibcoreTestCases arm64-v8a Change-Id: I2c0020c76b48f549b898e09be0612710616ea602/"
,,0.1043,conscrypt,Use Java logging consistently (#294) There are many places in the code that print to System.out/err. We should use the standard Java logging facilities. Fixes
,,0.0759,conscrypt,"Swap if conditions to avoid warning. (#473) JDK9+ produces a warning when accessing the internal field that hasFileDescriptor() checks to see if a file descriptor is available. Users using the engine socket dont need to do that check, so swap the order of if conditions so it comes second and gets avoided if the engine socket is enabled. Fixes"
,,0.0628,frostwire,"[android] mistery solved, several fixes, lots of logging to find it./"
,,0.0648,frostwire,"[android] mistery solved, several fixes, lots of logging to find it./"
,,0.0609,javacpp,Fix `EnumTest` on Windows (issue
,,0.0648,jna,"Use canonical arch more consistently, work around OpenJDK ppc64le bug reporting os.arch/"
,,0.0814,jna,"Added jnacontrib.x11.api.X.Window.getSubwindows and fixed jnacontrib.x11.api.X.Window.getXXXProperty, returns null if the window property is not found./"
,,0.0687,jna,some small bug fixes to TLB generating/some changes to find the bug/some changes to find issue with JNA 4/
,,0.0664,jna,fix file mods/
,,0.092,OpenDDS,"Wrap timeout write note in conditional on debug level/Timeout writes not an error, dont log as error when logging is turned on/"
,,0.0597,OpenDDS,Fix issues with formatNameForDump/Fix some logging. Fix sizing for formateNameForDump method/
,,0.0717,OpenDDS,Fix deadlocks from scheduling timer while holding lock./
,,0.0694,OpenDDS,"Merge pull request from jrw972/master Fix DCPS/Partition test/Fix DCPS/Partition test Expected counts of matched subscriptions were wrong. Apparently, they did not take into acount ""*"" matching everything. Adjusted the expected values and enabled error checking in log files./"
,,0.0704,OpenDDS,"open_appropriate_socket_type doesnt need to log a warning when open fails, callers will log as needed./"
,,0.0999,OpenDDS,"Instead of returning an error we have to set the shutdown_result_, this method is called from the ACE reactor which is not aware of the DDS return codes * dds/DCPS/DomainParticipantImpl.cpp:/Merge pull request from jwillemsen/jwi-client_refs Make client_refs_ an unsigned long and use prefix increment/decrement/Make client_refs_ an unsigned long and use prefix increment/decrement * dds/DCPS/DomainParticipantImpl.cpp: * dds/DCPS/DomainParticipantImpl.h:/Merge pull request from oschwaldp-oci/coverity_issues_fixes Addressing Coverity Scan Reported Defects./Use RETCODE_ERROR instead of RETCODE_PRECONDITION_NOT_MET./Adding checks after dynamic_cast to address coverity defect reports./Fixed logging/Fixed logging * dds/DCPS/DomainParticipantImpl.cpp:/Fixed logging * dds/DCPS/DomainParticipantImpl.cpp:/Fixed logging * dds/DCPS/DomainParticipantImpl.cpp:/"
,,0.0588,OpenDDS,Fix problem with delete interface/
,,0.0639,OpenDDS,Fix access to deleted memory/
,,0.0639,OpenDDS,Set IDL4 as Default and Fix IDL Files/
,,0.0702,OpenDDS,Set IDL4 as Default and Fix IDL Files/
,,0.0596,realm-java,Removed all the generated source files (issue
,,0.0607,realm-java,Updated with newest TightDB containing BREAKING database file changes. (API ver 10)/
,,0.0648,realm-java,Updated with newest TightDB containing BREAKING database file changes. (API ver 10)/
,,0.0607,realm-java,Updated with newest TightDB containing BREAKING database file changes. (API ver 10)/
,,0.0628,realm-java,Updated with newest TightDB containing BREAKING database file changes. (API ver 10)/
,,0.0628,realm-java,Updated with newest TightDB containing BREAKING database file changes. (API ver 10)/
,,0.0657,realm-java,Fixes for: Support for transactions and replication added/
,,0.0628,realm-java,Updated with newest TightDB containing BREAKING database file changes. (API ver 10)/
,,0.0806,realm-java,Merge pull request from hovoere/sortedview Test that we throw exception if we query a sorted view/Test that we throw exception if we query a sorted view/
,,0.0673,realm-java,Merge branch master into cm-bug-createorupdatefromjson Conflicts: changelog.txt/Merge branch master of github.com:realm/realm-java into cm-bug-compactfile/
,,0.0673,realm-java,Merge branch master into cm-bug-createorupdatefromjson Conflicts: changelog.txt/Merge branch master of github.com:realm/realm-java into cm-bug-compactfile/
,,0.0938,realm-java,Merge pull request from realm/cm/bug/badversionexception Fix BadVersionException/Fixed race condition causing BadVersionException/Logging a message when compact() fails/Return false when Realm.compact() fails/
,,0.153,realm-java,"Set log level for core logger bridge (#4389) Set the all core logger bridges log level with the global log level. Fix pull request from realm/merge-dc09d5-to-master Fix merge from dc09d5 to master/Fix log level in jni (#4208) * fix log levels (#4204) * fix unstable test * Revert ""fix unstable test"" This reverts commit 30f8d5ff24bd04737b97765b8e62096845ed634f. * fix typo/"
,,0.1222,realm-java,Set log level for core logger bridge (#4389) Set the all core logger bridges log level with the global log level. Fix pull request from realm/merge-dc09d5-to-master Fix merge from dc09d5 to master/
,,0.1359,realm-java,Set log level for core logger bridge (#4389) Set the all core logger bridges log level with the global log level. Fix pull request from realm/merge-dc09d5-to-master Fix merge from dc09d5 to master/
,,0.0738,realm-java,Support empty input to in and alwaysTrue and alwaysFalse (#5898) * Support empty input to in and two new predicates: alwaysTrue and alwaysFalse * Fix spelling mistakes in docs * Kotlin docs should match java docs/Fix findFirst with sorting (#5848)/
,,0.0774,realm-java,Support empty input to in and alwaysTrue and alwaysFalse (#5898) * Support empty input to in and two new predicates: alwaysTrue and alwaysFalse * Fix spelling mistakes in docs * Kotlin docs should match java docs/Fix findFirst with sorting (#5848)/
,,0.0725,realm-java,Support empty input to in and alwaysTrue and alwaysFalse (#5898) * Support empty input to in and two new predicates: alwaysTrue and alwaysFalse * Fix spelling mistakes in docs * Kotlin docs should match java docs/
,,0.0697,realm-java,Fix initial listener not triggering for query-based listeners (#6236)/
,,0.1992,rocksdb,"Trigger read compaction only if seeks to storage are incurred. Summary: In the current code, a Get() call can trigger compaction if it has to look at more than one file. This causes unnecessary compaction because looking at more than one file is a penalty only if the file is not yet in the cache. Also, th current code counts these files before the bloom filter check is applied. This patch counts a seek only if the file fails the bloom filter check and has to read in data block(s) from the storage. This patch also counts a seek if a file is not present in the file-cache, because opening a file means that its index blocks need to be read into cache. Test Plan: unit test attached. I will probably add one more unti tests. Reviewers: heyongqiang Reviewed By: heyongqiang CC: MarkCallaghan Differential Revision:"
,,0.193,rocksdb,"Fix all warnings generated by option to the compiler. Summary: The default compilation process now uses ""-Wall"" to compile. Fix all compilation error generated by gcc. Test Plan: make all check Reviewers: heyongqiang, emayanke, sheki Reviewed By: heyongqiang CC: MarkCallaghan Differential Revision: read compaction only if seeks to storage are incurred. Summary: In the current code, a Get() call can trigger compaction if it has to look at more than one file. This causes unnecessary compaction because looking at more than one file is a penalty only if the file is not yet in the cache. Also, th current code counts these files before the bloom filter check is applied. This patch counts a seek only if the file fails the bloom filter check and has to read in data block(s) from the storage. This patch also counts a seek if a file is not present in the file-cache, because opening a file means that its index blocks need to be read into cache. Test Plan: unit test attached. I will probably add one more unti tests. Reviewers: heyongqiang Reviewed By: heyongqiang CC: MarkCallaghan Differential Revision:"
,,0.1925,rocksdb,"Trigger read compaction only if seeks to storage are incurred. Summary: In the current code, a Get() call can trigger compaction if it has to look at more than one file. This causes unnecessary compaction because looking at more than one file is a penalty only if the file is not yet in the cache. Also, th current code counts these files before the bloom filter check is applied. This patch counts a seek only if the file fails the bloom filter check and has to read in data block(s) from the storage. This patch also counts a seek if a file is not present in the file-cache, because opening a file means that its index blocks need to be read into cache. Test Plan: unit test attached. I will probably add one more unti tests. Reviewers: heyongqiang Reviewed By: heyongqiang CC: MarkCallaghan Differential Revision:"
