Topic_no,Keywords,Contrib,System,Text
17,"file, revision_pulle, pull_request, add, resolved_differential, cc, error, table, summary, fix, format, write, space, call, user, case, compaction, range, expand_range, riversand_fbshipit",0.0772,jna,remove superfluous (and problematic) utf8 BOM/
,,0.1227,jna,"Fixed 2 bugs in Win32WindowDemo.java Added setting dbcc_size before RegisterDeviceNotification. Create DEV_BROADCAST_DEVICEINTERFACE only when should. Added extra info (drive letter, change to media in drive or to physical drive, is network drive) for logic drive add/remove./"
,,0.0556,jna,Fix javadoc errors/
,,0.0556,jna,Fix javadoc errors/
,,0.0556,jna,fix javadoc errors/
,,0.0556,jna,Fix javadoc errors/
,,0.0795,jna,Merge pull request from ebourg/dde-javadoc-fix Javadoc fix for the DDE methods using a String instead of Ddeml.HSZ/Fixed the javadoc for the DDE methods using a String instead of Ddeml.HSZ/Fix for free data handle in DdemlUtil. Adding additional comment for DdeAccessData binding./
,,0.0818,OpenDDS,Updated to fix the issue of TEST_CHECK not terminating the process/
,,0.0689,OpenDDS,Updated for compilers where conversion from string mgr to const char* is broken/
,,0.0669,OpenDDS,Updated for compilers where conversion from string mgr to const char* is broken/
,,0.2901,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Slight additions/modifications to TransientLocalTest to make debugging easier./"
,,0.2942,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Slight additions/modifications to TransientLocalTest to make debugging easier./"
,,0.4428,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./"
,,0.4428,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./"
,,0.4383,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./"
,,0.4383,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./"
,,0.4328,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./"
,,0.4079,OpenDDS,"cancel process_acked_by_all_ timer in stop_i/Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Merge remote branch upstream/master into face-conf-test-suite Conflicts: dds/CORBA/tao/BasicSequences.cpp dds/CORBA/tao/ORB_Misc.cpp dds/CORBA/tao/OctetSeqC.cpp dds/CORBA/tao/SystemException.cpp/"
,,0.4494,OpenDDS,"Merge pull request from objectcomputing/rtps_durability Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./Work to solve durability issue in Rtps where a durable reader could potentially receive data before it has received durable data due to being added after the evaluation of readers to exclude had been done. Reversed the logic to specify which readers should receive data instead of which should not receive the data to avoid this race. Had to leave logic processing the same for discovery, however, as it seems to rely on allowing all known about readers to be told instead of only those which were evaluated./"
,,0.0972,OpenDDS,Merge pull request from jrw972/master Convert ACE_OS::printf to ACE_DEBUG/Convert ACE_OS::printf to ACE_DEBUG Convert ACE_OS::printf calls to ACE_DEBUG in FACE config file parsing. All other printf like calls were checked to be calls to snprintf./
,,0.0898,OpenDDS,Merge pull request from jrw972/master Convert ACE_OS::printf to ACE_DEBUG/Convert ACE_OS::printf to ACE_DEBUG Convert ACE_OS::printf calls to ACE_DEBUG in FACE config file parsing. All other printf like calls were checked to be calls to snprintf./
,,0.0861,OpenDDS,Merge pull request from jrw972/master Convert ACE_OS::printf to ACE_DEBUG/Convert ACE_OS::printf to ACE_DEBUG Convert ACE_OS::printf calls to ACE_DEBUG in FACE config file parsing. All other printf like calls were checked to be calls to snprintf./
,,0.0838,OpenDDS,"Check the number of tokens as part of the query condition matches the length of the query parameters, issue * dds/DCPS/DataReaderImpl.cpp: * dds/DCPS/QueryConditionImpl.cpp: * dds/DCPS/QueryConditionImpl.h: * tests/DCPS/QueryCondition/QueryConditionTest.cpp: * tests/DCPS/QueryCondition/run_test.pl:/"
,,0.0926,OpenDDS,Merge pull request from jwillemsen/jwi-client_refs Make client_refs_ an unsigned long and use prefix increment/decrement/Make client_refs_ an unsigned long and use prefix increment/decrement * dds/DCPS/DomainParticipantImpl.cpp: * dds/DCPS/DomainParticipantImpl.h:/
,,0.0556,OpenDDS,Regenerated and fix errors * dds/DCPS/QOS_XML_Handler/dds_qos.cpp: * dds/DCPS/QOS_XML_Handler/dds_qos.hpp:/
,,0.0609,OpenDDS,SSL formatting fixes/
,,0.0609,OpenDDS,SSL formatting fixes/
,,0.0699,OpenDDS,"Initial implementation of 8.8.5 and rest of 8.8.6, changes to tests & script & dds log messages to allow for failure test/"
,,0.0699,OpenDDS,"Initial implementation of 8.8.5 and rest of 8.8.6, changes to tests & script & dds log messages to allow for failure test/"
,,0.0609,OpenDDS,Merge pull request from simpsont-oci/fix_unregister_with_nil_handle Fix unregister with nil handle/
,,0.0744,OpenDDS,Merge pull request from iguessthislldo/igtd/security Security Fixes/DiscoveryBash.h: Fix Formatting/Various Minor Fixes/
